# Enu Ex El Plx Ply Plz vtx_x vtx_y vtx_z mu_propagated_dist vtx_dist_to_detector E_mu_at_detector w
63279.1 15473.4 47806.6 2.3681 47806.6 -31.285 -9.34912 -4974.48 -6.72984 3975.71 4974.5 0.105658 0.00869854
39184.8 38515.7 670.025 0.123513 670.021 2.10974 3.28863 -1753.83 -7.17969 707.945 1753.85 0.105658 0.00551082
1674.57 54.0125 1621.5 0.965544 1621.49 -2.88178 -9.95474 -1934.4 -12.4589 1142.26 1934.46 0.105658 0.000100761
10494.8 7927.19 2568.57 -5.634 2568.55 -6.85485 17.4471 -3389.41 4.46546 1252.51 3389.46 0.105658 0.00129716
37704.1 8059.33 29645.7 -25.9335 29645.7 -43 2.93914 -5664.71 21.444 3599.72 5664.75 0.105658 0.00530441
84600.5 5770.5 78830.9 6.07793 78830.9 29.1919 0.171041 -4838.36 -12.6591 3732.94 4838.37 0.105658 0.011289
9957.16 2719.03 7239.07 -8.0037 7239.06 6.84307 -1.56311 -3706.56 -16.8148 3372.87 3706.6 0.105658 0.0012166
2850.56 1318.48 1533.03 -1.63278 1533.03 -2.2878 -9.34104 -480.258 0.037461 1179.62 480.349 732.794 0.000226254
101733 43148.9 58585.1 8.71164 58585.1 -3.13562 7.34226 -1693.17 -14.1497 3878.56 1693.24 3674.01 0.0132448
5202.57 209.287 4994.22 5.71689 4994.22 -4.94044 -8.98547 -3267.26 6.76522 1930.34 3267.28 0.105658 0.000527959
38096.5 18183 19914.5 -26.7811 19914.5 36.3568 15.944 -4752.85 2.56214 3032.22 4752.88 0.105658 0.00535919
38411.5 4583.21 33829.2 -1.35436 33829.2 6.06112 2.0983 -2217.61 -4.17403 4410.72 2217.61 3837.66 0.00540323
2789.07 839.398 1950.61 -5.58446 1950.55 -14.1164 -0.0284894 -1985.93 15.6941 1696.01 1985.99 0.105658 0.000219114
181009 74797 106213 -37.1033 106213 -7.74666 -0.444385 -2121.4 -18.6252 4760.57 2121.48 6669.95 0.0212492
95982.9 11992.1 83991.8 12.8872 83991.8 11.9922 -4.06178 -114.259 3.70769 3564.94 114.392 78420.4 0.0125996
1341.9 636.925 705.917 -6.43866 705.869 -5.09302 0.215566 -141.734 -4.36074 828.26 141.801 531.459 7.07871e-05
714.078 614.767 100.251 -1.32856 100.194 3.09154 4.47021 -208.152 -18.7977 150.624 209.047 0.105658 2.46404e-05
23076.3 3067.14 20010.1 4.9096 20010.1 13.7792 3.94371 -2165.44 -7.97692 3087.55 2165.46 659.47 0.00319335
1689.59 390.773 1299.75 7.73225 1299.73 -1.20493 -4.52418 -1115.81 -12.4587 680.262 1115.89 0.105658 0.000102185
10226.1 150.464 10076.6 -10.4578 10076.6 3.95595 -2.08747 -4658.93 -5.09493 2213.12 4658.93 0.105658 0.00125686
22722.5 2205.35 20518.1 12.4565 20518.1 5.21492 -9.91481 -4174.58 -1.2398 4031.68 4174.59 0.105658 0.00314075
3164.11 133.19 3031.86 1.37405 3031.86 1.83532 4.20982 -52.947 15.443 661.756 55.3136 2757.6 0.000263422
651.418 124.673 527.684 8.76678 527.581 5.63559 -8.64376 -160.056 -0.577466 646.645 160.29 388.241 2.10139e-05
45914.1 18794.1 27120.9 -8.10894 27120.9 -2.88904 3.11816 -2293.56 10.6409 3204.18 2293.58 916.176 0.00643286
9791.66 8325.45 1467.15 1.46415 1467.13 -7.96546 0.130983 -493.918 -12.5362 1212.29 494.077 652.249 0.00119186
14227.4 8709.24 5519.14 5.17228 5519.13 -9.91659 -3.96739 -4405.01 7.41806 1012.91 4405.02 0.105658 0.00186109
190222 9545.71 180678 52.5966 180678 9.91411 1.99103 -5511.89 -7.80233 1639.16 5511.9 0.105658 0.0220939
988.973 23.8554 966.057 2.18017 966.049 3.2399 -0.596672 -1188.26 10.2616 984.634 1188.31 0.105658 4.28593e-05
14534 6757.28 7777.62 12.0543 7777.61 4.82606 -18.4273 -4982.88 9.30592 2961.39 4982.92 0.105658 0.00190757
4721.2 357.344 4364.8 11.3827 4364.78 -2.9514 -14.4319 -2487.25 4.75491 1433.94 2487.29 0.105658 0.000462722
8169.01 2292.55 5877.4 -10.4355 5877.39 1.57421 -3.9373 -421.124 14.8204 3133.46 421.403 4357.34 0.000951256
19471.8 12044.5 7428.23 -31.263 7428.16 7.61287 16.759 -5212.56 14.6236 2904.91 5212.61 0.105658 0.00265417
12895.4 3687.03 9209.32 6.10531 9209.32 -6.36173 -0.355236 -1120.89 2.9431 2574.69 1120.89 2414.37 0.00165929
96221.7 25331 70891.7 -7.35286 70891.7 24.9672 -1.32757 -4482.22 -8.85091 4809.64 4482.23 583.482 0.0126265
1093.41 60.9242 1033.42 4.46006 1033.41 -1.07544 -12.6299 -1120.29 -1.06644 1156.11 1120.36 19.3224 5.06462e-05
139386 10575.8 128811 -25.0092 128811 0.358635 -6.05656 -8773.46 16.5112 5102.73 8773.48 0.105658 0.0172309
11226.4 1361.88 9865.5 -4.88311 9865.48 -15.3362 9.58856 -4174.5 -5.62392 329.137 4174.51 0.105658 0.00140717
61790.8 4368.41 57423.3 -8.13291 57423.3 -32.7886 -4.17519 -7148.57 -7.31469 3706.3 7148.58 0.105658 0.00851028
11228.7 5536.67 5693.02 -12.4863 5693 4.58102 2.14735 -3249.67 -22.3172 2375.8 3249.74 0.105658 0.00140752
1400.67 105.984 1295.63 -1.6595 1295.62 3.10445 -7.33133 -1766.24 10.648 1242.75 1766.29 0.105658 7.58489e-05
124535 12629.5 111907 1.91539 111907 -25.1312 -9.84294 -1953.79 6.98855 3449.85 1953.83 2354.16 0.0157044
21875.3 1790.41 20085.9 -2.97958 20085.9 5.71222 -9.16256 -5164.54 15.6185 2894.53 5164.57 0.105658 0.00301443
41006.6 17317.4 23690.2 -20.9476 23690.2 -2.21227 7.22423 -1777.38 8.45156 3634.75 1777.42 3547.78 0.00576302
12855.1 2287.76 10568.3 -21.7498 10568.3 13.9346 7.50847 -4777.14 -4.84276 1685.31 4777.15 0.105658 0.00165318
30764.3 4945.21 25820 0.189125 25820 6.97488 -3.40231 -6106.91 -5.85421 3284.82 6106.92 0.105658 0.00431915
5638.62 2913.16 2726.39 -12.9369 2726.35 -6.36166 14.6442 -3340.58 -0.373587 605.77 3340.61 0.105658 0.000588128
17147.6 765.703 16382.8 16.6739 16382.8 -8.31977 -5.78119 -4811.06 3.72608 3836.1 4811.06 0.105658 0.00230351
78443.3 3815.46 74628.8 -16.8862 74628.8 -29.4487 0.828287 -1410.86 -18.0006 4522.91 1410.98 10521.4 0.01056
7824.63 6666.73 1158.84 -4.49854 1158.52 -26.8682 -0.862648 -789.707 9.35598 1166.34 789.763 313.009 0.000900781
14624.5 2737.55 11887.9 -16.6773 11887.9 17.1122 2.54901 -4336.06 -16.8575 4399.52 4336.1 35.3242 0.00192128
280862 63189.4 217673 -1.22684 217673 -30.245 10.3391 -7786.15 -3.76907 6075.6 7786.15 0.105658 0.0297475
5140.21 3285.49 1855.66 27.0987 1855.46 1.88143 -28.8347 -2599.42 -5.45352 1335.27 2599.58 0.105658 0.000519434
51854.1 9192.54 42662.5 8.51259 42662.4 -77.6229 2.61269 -7288.33 1.04874 2777.1 7288.33 0.105658 0.00722549
93466.3 16313.6 77153.6 51.9583 77153.6 8.05932 -9.14359 -2957.01 16.142 4368.89 2957.07 2067.18 0.0123137
4301.98 3171.54 1131.38 -8.58016 1131.35 0.831724 18.9091 -1739.1 17.3528 1239.09 1739.29 0.105658 0.000407083
25847.9 3956.73 21892.1 -4.64383 21892.1 12.9456 -2.29959 -2254.76 7.40343 3106.85 2254.77 782.388 0.00360329
33719.8 8203.57 25517.1 -8.82509 25517.1 36.8604 12.0706 -4297.4 4.79217 2408.31 4297.42 0.105658 0.00474234
9164.66 1449.7 7715.9 -0.708361 7715.9 2.41734 -3.75992 -2352.15 13.1316 2927.85 2352.19 486.082 0.00109844
17013 215.203 16798.7 1.11156 16798.7 -2.274 6.24879 -805.582 -5.25085 2698.54 805.624 4698.27 0.00228315
143937 7008.71 136929 5.89624 136929 -3.34235 -6.20831 -2793.67 5.36864 5660.15 2793.68 12191.7 0.0176879
116727 11279.6 105448 12.3619 105448 -12.0717 -5.1424 -5012.48 -1.89863 6396.18 5012.48 1951.24 0.014879
11121.3 1116.56 10005.7 6.31787 10005.6 -26.4862 -9.3161 -961.623 -9.90889 2249.09 961.719 2883.11 0.00139134
4406.61 2695.72 1711.83 2.41493 1711.75 -15.9664 -1.63308 -19.5995 9.72741 1610.33 21.9415 1676.59 1.28716e-07
2432.66 474.52 1959.08 2.91333 1959.07 2.94027 -2.607 -1148.98 1.53802 682.538 1148.99 0.105658 0.000178836
24234.1 15162.8 9072.29 8.68746 9072.28 13.4302 1.16014 -750.459 15.6265 2496.77 750.622 5458.23 0.00336518
17881.3 1167.65 16714.6 -1.62077 16714.5 12.4743 4.87902 -4365.21 -20.5814 1288.52 4365.26 0.105658 0.00241441
23902.7 6266.28 17637.3 -14.341 17637.3 -4.80996 3.92943 -3094.87 -18.6372 2908.12 3094.93 0.105658 0.00331607
5827.6 5223.08 605.462 8.08977 605.298 -11.5307 -13.5421 -1191.92 8.66324 475.02 1192.03 0.105658 0.000614477
16409.3 3230.56 13179.6 3.14614 13179.6 -1.7342 5.92983 -3032.91 0.426253 2780.62 3032.91 0.105658 0.00219175
106435 41318.3 65117.6 0.336867 65117.6 1.63695 -1.25226 -6989.04 11.5802 4264.74 6989.05 0.105658 0.0137646
104343 36650.1 67694.1 -11.9144 67694.1 -36.8668 -10.1357 -2287.67 14.6497 1873.39 2287.74 0.105658 0.0135342
300.81 191.718 110.031 0.293611 110.028 -0.75612 4.16352 -159.572 3.61823 178.938 159.668 10.1207 5.26797e-06
42992.3 14004.7 28988.5 20.771 28988.5 45.5321 0.797971 -235.929 -11.4224 4702.44 236.206 25077.7 0.00603572
10591.3 7076.26 3515.98 -20.1681 3515.92 -7.29097 15.2413 -3667.29 -8.14645 1755.8 3667.33 0.105658 0.00131165
7521.91 29.2748 7493.58 -0.479156 7493.58 -4.99047 2.90029 -3712.73 -10.6423 1998.15 3712.75 0.105658 0.000856645
5186.77 2046.13 3141.59 -6.04885 3141.58 0.982913 7.50411 -652.713 -11.006 1668.61 652.849 1743.64 0.000525799
55653.3 2069.1 53585.1 -2.13042 53585.1 17.4729 2.59288 -135.436 16.2812 4618.84 136.435 46234.8 0.0077226
81905.1 795.925 81110.2 16.4021 81110.2 10.4967 -7.64758 -384.151 -3.49667 4986.85 384.243 59670.2 0.0109717
26568.9 9533.46 17036.4 15.7242 17036.3 -22.7054 -0.226952 -1695.15 -12.0748 3017.67 1695.19 1597.56 0.0037092
26367.5 5838.21 20530.2 -11.7676 20530.2 38.7787 9.20953 -5331.97 -29.3415 1622.85 5332.06 0.105658 0.00367964
20462 8260.5 12202.5 -31.7453 12202.4 17.9898 11.0617 -4393.17 -4.41983 2312.66 4393.19 0.105658 0.00280293
72686 50130.1 22556.8 2.56005 22556.8 -11.2084 1.22079 -1289.17 -15.3658 2427.56 1289.26 1923.46 0.00986488
109048 785.355 108264 15.3308 108264 4.17527 -1.55084 -8012.45 -8.95058 5056.22 8012.45 0.105658 0.0140505
1990.09 666.719 1324.31 -5.71954 1324.19 -17.4563 -2.8907 -1347.63 22.5306 1328.33 1347.82 0.105658 0.000131808
64539.8 4680.19 59860.5 -3.53392 59860.5 -14.714 8.94367 -7710.8 15.4474 2775.51 7710.82 0.105658 0.00885715
1162.64 323.749 839.832 7.29128 839.786 -4.7764 -11.2047 -890.464 21.043 973.395 890.783 48.4075 5.60399e-05
70179.1 50942.6 19237.5 46.8368 19237.4 7.40992 -7.45731 -4335.83 15.3793 2431.06 4335.87 0.105658 0.0095578
59733.2 8518.81 51215.3 20.4302 51215.3 1.88773 6.96801 -513.197 -10.6696 3606.55 513.355 27635.2 0.00824829
90108.8 23253.7 66856.1 17.1009 66856.1 15.8569 4.71686 -6362.67 5.4392 2779.9 6362.68 0.105658 0.0119289
34755.1 5719.27 29036.8 9.03229 29036.7 -20.3191 3.45055 -4199.6 20.3062 3118.65 4199.65 0.105658 0.00488934
4579.11 1410.53 3169.51 9.59334 3169.5 -3.27677 2.91676 -329.851 9.77205 1320.02 330.009 2044.01 0.000443732
2298.86 1054.31 1245.49 -6.84202 1245.47 -1.6735 7.91079 -2241.08 17.4419 1259.6 2241.17 0.105658 0.000164239
30432.9 5185.63 25248.2 23.9818 25248.2 1.79545 -13.2899 -5718.5 0.767566 2877.68 5718.51 0.105658 0.0042714
11504.1 5840.61 5664.47 31.072 5664.35 18.7327 -12.6802 -2639.81 -13.1112 670.671 2639.87 0.105658 0.00144903
29978.6 4142.78 25836.8 6.70184 25836.8 19.7061 -4.22555 -787.221 14.0194 2149.18 787.357 4955.33 0.00420576
271315 13759.3 257557 -3.00754 257557 -5.04164 -6.9122 -7465.21 8.91881 3562.8 7465.22 0.105658 0.0289899
17931.4 11411.4 6520.9 -1.88878 6520.89 -8.10609 -4.85562 -3498.63 10.8117 1093.75 3498.65 0.105658 0.00242199
16946.5 355.117 16592.3 2.81299 16592.3 8.5775 -3.68532 -3438.13 17.842 2324.26 3438.18 0.105658 0.0022731
16594.5 322.182 16273.2 -5.88874 16273.2 -5.87803 6.56083 -3924.51 12.1859 2645.57 3924.54 0.105658 0.00221979
25022.9 11082.9 13941 -11.6534 13941 4.3226 9.6672 -115.103 2.08278 3520.53 115.527 10660.7 0.00348173
18912.4 2066.58 16846.7 -2.68832 16846.7 31.9519 10.2937 -763.043 6.60535 3967.94 763.141 8299.12 0.00256995
751.328 115.954 636.314 8.68221 636.254 0.644348 -2.64409 -856.787 -11.5668 493.921 856.869 0.105658 2.68956e-05
5136.29 701.573 4435.65 -11.3113 4435.62 -10.8496 -1.19891 -1510.47 15.3458 2171.63 1510.55 657.191 0.000518897
36095.5 6914.4 29182 -16.943 29182 -71.3798 10.0192 -3133.02 -11.2248 2580.08 3133.06 0.105658 0.0050786
1682.4 430.122 1253.22 3.98862 1253.21 -0.610005 -1.29419 -1173.3 17.2669 1119.19 1173.43 0.105658 0.000101503
19310.4 167.607 19143.7 -6.30683 19143.7 -3.43433 -0.11504 -1592.43 -3.21522 4291.28 1592.43 6852.25 0.00262991
2337.46 399.848 1938.55 -2.59649 1938.55 -1.02206 11.2112 -718.274 -2.33052 1584.38 718.366 735.872 0.000168417
8261.91 3430.98 4831.87 -15.1362 4831.79 22.2019 17.0627 -4076.83 -0.823794 1962.32 4076.87 0.105658 0.000964918
25921.5 18657.6 7264.76 3.14238 7264.76 -9.42506 -11.0824 -4252.55 -0.722423 912.044 4252.56 0.105658 0.00361411
3011.47 22.7912 2989.62 -1.69864 2989.62 -1.24467 8.91408 -1125.95 -5.36702 2018.66 1126 901.087 0.000245171
36196.7 3265.07 32932.5 -23.7609 32932.5 -8.5147 -5.28858 -2716.1 -2.54506 2376.19 2716.11 0.105658 0.00509289
11026.7 1827.9 9199.77 4.66069 9199.77 -5.48608 -1.81923 -4733.2 -15.055 2500.24 4733.22 0.105658 0.0013771
11264.7 9044.11 2221.55 2.52572 2221.51 12.6689 -10.8504 -965.581 3.08862 886.055 965.647 0.105658 0.00141295
81848.4 57726.7 24122.6 27.1066 24122.6 -17.2844 -15.7903 -7601.72 0.675953 3013.43 7601.74 0.105658 0.0109651
25682.8 2511.76 23171.9 -11.4888 23171.9 2.54709 -6.19166 -1961.75 -0.177421 3558.43 1961.76 3613.41 0.00357899
119791 89623.3 30168.2 19.5671 30168.2 -5.56062 0.57055 -6833.46 -9.7562 3429.02 6833.47 0.105658 0.0152049
5656.17 43.8292 5613.28 7.30345 5613.28 1.21982 7.99261 -1970.85 9.87348 2954.33 1970.89 786.445 0.000590567
54149.9 1547.05 52603.8 -1.61161 52603.8 1.97786 4.64171 -6972.4 11.9629 2497.52 6972.41 0.105658 0.00752678
31769 7892.34 23877.6 6.40182 23877.6 2.76229 7.98437 -445.191 -18.0085 3359.45 445.626 18113.5 0.00446365
3543.48 2204.99 1339.42 2.52451 1339.42 -1.16803 -14.3666 -1861.02 -13.2034 292.37 1861.13 0.105658 0.000309936
55806 10767.7 45039.2 40.6135 45039.2 -51.8582 -5.72534 -6235.7 0.99439 2502.96 6235.7 0.105658 0.00774248
5866.8 3485.3 2382.44 10.7667 2382.41 2.45579 2.51565 -656.639 10.2361 581.802 656.723 0.105658 0.000619968
4885.38 799.938 4086.39 -7.14366 4086.38 4.61549 6.99284 -1725.51 11.7107 2049.54 1725.56 300.887 0.000484819
201865 156562 45304.1 9.59951 45304.1 15.3837 4.37473 -6024.24 3.49698 4057.8 6024.25 0.105658 0.0231414
34648 4696.68 29952.3 -40.5546 29952.2 31.1709 -5.14084 -899.467 15.3063 2453.1 899.612 9542.91 0.00487416
237.1 103.881 134.158 -0.19021 134.139 2.23555 -2.78774 -27.6729 -12.2729 209.147 30.4004 114.096 3.39877e-06
109267 94192 15075.5 -4.00439 15075.5 -5.5532 5.51148 -2266.75 17.102 2256.48 2266.82 0.105658 0.0140744
117781 13201.3 104581 -23.2164 104581 9.57253 2.48071 -5529.13 10.3485 5172.56 5529.14 0.105658 0.0149915
7273.34 763.667 6510.62 3.86795 6510.61 -8.79102 -6.20542 -3082.73 -3.65826 1661.01 3082.74 0.105658 0.000820566
1972.47 1514.22 459.187 -0.195369 459.185 1.30931 8.75281 -1309.05 9.09063 579.766 1309.11 0.105658 0.000130015
70182.7 10719.3 59464.3 3.34757 59464.3 -21.6654 4.6638 -7339.47 22.0747 2440.37 7339.5 0.105658 0.00955825
256150 69805 186346 -11.2409 186346 -144.069 10.7523 -8607.03 15.2273 5763.76 8607.05 0.105658 0.0277654
47166 465.688 46701.3 7.794 46701.3 -1.58748 4.43578 -3038.44 -0.846481 2416.29 3038.45 0.105658 0.00660154
1561.12 573.779 988.281 -10.2397 988.228 1.30249 3.85105 -378.21 10.7495 965.788 378.383 520.721 9.01916e-05
109057 19747.5 89310.5 1.26358 89310.5 19.4573 -2.77586 -4432.8 -16.5761 4072.02 4432.83 0.105658 0.0140513
51571.1 3587.16 47984.8 -9.65542 47984.8 17.0585 0.356367 -2644.12 -1.89702 1572.62 2644.12 0.105658 0.00718814
25253.5 3182.27 22072.1 16.043 22072.1 8.57176 -3.30054 -6157.76 6.91824 4603.69 6157.77 0.105658 0.00351575
57637.2 32470.3 25167.9 -5.52977 25167.9 44.1441 4.43246 -7496.74 -22.0017 2293.26 7496.77 0.105658 0.0079794
47216.8 17278 29939.8 21.3353 29939.8 22.7922 -11.1517 -3280.45 7.74978 2790.68 3280.48 0.105658 0.00660837
12073.4 10426.3 1648.03 -7.24534 1648.01 -3.86301 8.76169 -3396.71 20.4426 1017.02 3396.78 0.105658 0.00153496
35471.2 7043.33 28428.8 12.0061 28428.8 44.6593 -8.42101 -3959.87 3.02022 4137.96 3959.88 102.498 0.00499057
23456.8 2623.48 20834.3 9.12443 20834.3 8.74608 1.75761 -606.577 7.12386 1631.42 606.622 5922.56 0.00324991
62297.9 20436.1 41862.8 -8.12341 41862.8 36.5307 11.793 -6443.4 -20.7601 3028.47 6443.44 0.105658 0.00857451
55190.4 32173.2 23018.1 23.6651 23018.1 4.11115 -5.56799 -2854.61 -6.6497 3304.21 2854.63 1073.99 0.00766247
5875.09 1356.68 4519.34 5.74525 4519.32 -13.5301 3.85999 -2419.6 -0.82934 1728.22 2419.61 0.105658 0.00062113
10926.8 4235.56 6692.17 1.4425 6692.16 11.481 -0.97452 -2567.64 -13.4076 1249.42 2567.68 0.105658 0.00136206
31715.6 7079.02 24637.5 -9.7476 24637.5 25.2871 -4.54215 -3885.25 2.88472 2884.8 3885.25 0.105658 0.00445598
3376.76 32.333 3345.37 2.8021 3345.36 1.57875 4.49919 -2622.92 1.86757 1886.19 2622.92 0.105658 0.000289304
