# Enu Ex El Plx Ply Plz vtx_x vtx_y vtx_z mu_propagated_dist vtx_dist_to_detector E_mu_at_detector w
42209.8 31856.1 10354.6 13.3804 10354.6 17.02 -9.64852 -1669.47 -13.075 752.622 1669.55 0.105658 0.00765016
27427.2 23828.5 3599.58 14.8426 3599.55 -1.44697 -16.5573 -1945.04 -11.1078 1640.57 1945.14 0.105658 0.00517631
136215 90427.7 45788.8 5.54271 45788.7 28.1205 9.45985 -1867.22 -7.07335 3853.07 1867.26 6648.52 0.0195902
62231.4 19351.2 42881.1 63.748 42881 50.11 -3.61102 -1905.9 -2.45676 1625.75 1905.9 0.105658 0.0106334
5229.93 1138.74 4092.13 -25.1588 4092.05 -5.00456 12.8503 -1813.86 18.6296 2280.41 1814 344.848 0.00084326
51578.8 37987.2 13592.5 1.26759 13592.5 3.40523 4.25792 -6382.36 -1.17584 2555.64 6382.36 0.105658 0.0090901
2119.41 1118.85 1001.5 -3.78216 1001.31 -19.1427 -9.77719 -216.628 10.3058 997.71 217.093 714.118 0.000245226
39827.5 4608.97 35219.5 -2.47091 35219.5 1.2541 -1.5213 -669.486 12.8401 2863.43 669.611 22131.6 0.00726961
76353.5 2483.14 73871.3 -5.47713 73871.3 12.2447 10.4889 -1999.04 -16.3195 3251.37 1999.13 1328.41 0.0125523
8707.97 1655.44 7053.46 12.275 7053.45 -4.38142 -11.5282 -1818.5 4.37167 2912.17 1818.54 850.704 0.00156352
102383 22535.5 79848.7 -1.56294 79848.7 12.7263 1.18273 -904.576 4.56225 4110.62 904.588 24815.8 0.015793
51695.8 23135.5 28561.2 10.1703 28561.2 -41.5247 8.2302 -328.135 8.56041 2079.65 328.349 23342.6 0.00910761
10874 7840.14 3034.77 14.3016 3034.63 24.97 -7.35558 -2380.83 -3.66524 1997.93 2380.84 0.105658 0.00201111
14574.2 715.109 13860 -4.11245 13860 -11.1928 3.51973 -481.161 -0.865113 2476.83 481.175 6726.83 0.00276012
8277.25 1167.3 7110.89 8.21452 7110.88 11.7712 4.08024 -1301.28 -18.7439 1400.07 1301.42 54.5184 0.00147403
1962.38 705.394 1257.93 -15.7015 1257.83 0.250302 10.3708 -1483.71 10.8605 654.4 1483.78 0.105658 0.000218891
86648.1 7980.81 78668.2 -20.0895 78668.2 60.5772 -2.53819 -2532.32 9.76448 4648.37 2532.34 4010.4 0.013875
15695.6 1230.76 14465.8 -14.9729 14465.8 19.0424 -1.5139 -259.776 10.6515 3825.63 259.999 12261.3 0.00298249
803.407 427.952 376.394 -6.33321 376.328 -3.165 9.92643 -728.043 11.8838 455.422 728.207 0.105658 5.35895e-05
12542.5 2712.07 9831.35 27.795 9831.3 16.8677 -1.57313 -1953.31 6.15452 2055.7 1953.32 61.8515 0.00235162
20845.2 8540.63 12305.5 17.3366 12305.5 31.5631 1.62129 -4999.85 -9.36333 2929.76 4999.86 0.105658 0.00397454
77002.4 5307.14 71696.2 1.90617 71696.2 8.23643 6.96422 -2967.54 17.8864 3778.72 2967.61 656.587 0.0126375
44332 42589 1743.98 5.24121 1743.97 -4.20581 -9.79764 -1119.55 15.0485 1421.1 1119.7 199.518 0.00798396
79980.8 13060.6 66921.2 1.97867 66921.2 4.26893 2.15338 -6305.28 10.1285 3651.7 6305.28 0.105658 0.0130251
14147.1 2279.94 11868.1 -6.02714 11868.1 7.76221 -8.74564 -2908.18 -6.75188 2040.15 2908.2 0.105658 0.00267485
25844.3 6782.46 19062.8 18.6457 19062.8 -24.9328 -4.13638 -4532.72 4.44207 4358.8 4532.73 0.105658 0.00489365
4036.83 615.193 3422.58 12.869 3422.51 -16.9965 3.13183 -396.657 4.91213 1594.31 396.7 2493.74 0.000602899
9117.03 726.977 8390.99 10.03 8390.99 3.20099 -1.05392 -848.842 -16.79 2922.1 849.009 4679.65 0.00164842
533.552 278.394 256.097 1.23847 256.001 -6.90227 -12.2952 -459.79 26.0634 364.428 460.692 0.105658 2.67895e-05
13745.3 9315.35 4430.92 21.1568 4430.86 6.09123 -21.2887 -2458.27 -18.3555 1832.43 2458.43 0.105658 0.00259435
33851 8390.04 25462 -12.7273 25461.9 1.30472 -5.467 -4259.65 7.01559 3144.96 4259.66 0.105658 0.00628583
18509.3 16286.9 2223.33 -8.25103 2223.31 -4.1603 12.3111 -5326.42 -8.19325 1289.35 5326.44 0.105658 0.00353037
48646.2 29389.5 19257.7 21.6159 19257.7 -0.26147 1.65256 -2078.11 -16.4098 3048.8 2078.18 1255.62 0.00864839
8190.43 3659.91 4531.46 -6.48825 4531.44 8.53849 8.17999 -2420.74 11.2818 1660.41 2420.78 0.105658 0.00145599
57717.5 41522.7 16195.8 -11.2413 16195.8 35.3849 7.89007 -2785.14 -10.7305 2932.13 2785.17 78.0401 0.00999041
59554.4 20183.6 39371.8 16.011 39371.8 37.8288 -10.4306 -3919.99 6.84047 3041.38 3920.01 0.105658 0.0102539
35558.2 4525.33 31033.8 23.1898 31033.8 15.2367 -4.70467 -6138.71 -7.18579 4009.4 6138.71 0.105658 0.00657126
74400.8 14112.7 60289.1 -45.3224 60289 82.2574 1.91746 -6359.82 1.20144 2816.3 6359.82 0.105658 0.0122945
3918.28 391.775 3527.45 -15.2447 3527.41 5.50227 2.54913 -1124.02 -12.2412 2074.16 1124.09 739.871 0.0005795
72492 2142.41 70350.5 -5.54441 70350.5 -2.27014 10.734 -4777.78 5.74631 5020.69 4777.79 181.013 0.0120405
11863.5 456.376 11408 -7.03078 11408 2.72006 -6.05094 -2899.13 4.06195 3171.27 2899.14 217.462 0.00221358
41610 1958.9 39652.1 12.0974 39652.1 -5.89745 4.69327 -5624.28 16.8961 2769.17 5624.3 0.105658 0.00755496
5586.5 1701.42 3886.02 6.48239 3885.9 29.5218 3.856 -1888.94 -23.7725 2354.73 1889.1 529.442 0.000916284
44246.3 3335.04 40912.2 -26.2722 40912.2 -19.3362 1.81492 -2641.44 1.85782 1581.71 2641.45 0.105658 0.0079706
5317.82 496.261 4822.5 -10.574 4822.48 9.17387 -0.0991552 -494.676 -10.9624 1758.11 494.798 2384.53 0.000861222
27794.6 2432.18 25363.4 33.1087 25363.3 32.4663 -5.09524 -763.432 7.5082 3856.96 763.486 13440.6 0.00524138
34823.4 27721.3 7102.99 35.7982 7102.88 19.4324 -26.3491 -5780 -15.5001 2079.24 5780.08 0.105658 0.0064489
134805 83487.8 51317.8 -2.60177 51317.8 -35.943 -4.05678 -7128.08 9.81617 4461.56 7128.09 0.105658 0.0194394
12866.9 7063.31 5804.55 24.4284 5804.47 20.5314 -9.60706 -1804.83 13.3108 2478.86 1804.91 627.712 0.00241733
68359.6 13225.1 55135.5 -19.8677 55135.5 53.4029 -5.91899 -3228.64 12.2823 2963.3 3228.67 0.105658 0.0114822
11035.4 1324.32 9712.05 20.9218 9712.02 -16.5945 -17.3767 -3256.72 16.4584 2490.91 3256.81 0.105658 0.00204424
46147.3 8936.39 37211.8 -13.7512 37211.8 40.2378 6.83823 -4599.11 -15.6841 2548.72 4599.15 0.105658 0.00826578
43946.3 22960.1 20987.1 -44.1062 20987.1 24.7187 8.9364 -701.769 17.5249 3285.45 702.045 6451.67 0.00792372
11756.5 8472.79 3284.6 -29.3124 3284.4 -22.1268 10.4258 -1835.03 15.2156 815.265 1835.13 0.105658 0.00219174
96899.5 10709.6 86190.7 -35.1076 86190.7 3.86062 5.08018 -1429.96 12.7282 4638.03 1430.02 12994.2 0.0151371
90900.5 17983.3 72918 -13.6074 72918 1.99066 9.07188 -6666.45 18.4072 6287.75 6666.48 0.105658 0.0144045
27833 13705.4 14128.5 14.5049 14128.5 -12.2632 -8.42308 -4063.38 5.40801 1665.53 4063.39 0.105658 0.0052482
46712.2 576.637 46136.5 -6.17848 46136.5 -14.4001 4.58828 -2682.58 2.7431 3459.85 2682.58 849.056 0.00835279
14227.4 8709.24 5519.14 4.07972 5519.13 -10.4138 -4.52612 -950.563 11.5103 2250.7 950.644 1737.05 0.00269092
100006 57397.4 42609.9 -60.4566 42609.8 -17.492 4.51496 -6989.25 -5.61744 4053.06 6989.26 0.105658 0.0155103
10150.2 4731.34 5419.82 -13.522 5419.8 10.1131 12.8932 -2171.99 3.25316 1682.89 2172.03 0.105658 0.00186214
3747.06 147.658 3600.35 -2.10778 3600.34 -0.943249 -7.20044 -2143.38 6.28988 1554.95 2143.4 0.105658 0.000545928
3852.55 1136.03 2717.46 -2.89666 2717.44 9.18333 -5.94306 -1175.58 15.1781 1677.7 1175.7 492.366 0.000566576
31427.1 8674.33 22753.7 -1.29921 22753.7 2.51072 -5.13613 -2056.57 19.5198 3370.78 2056.67 2481.62 0.00587405
16357.9 335.478 16023.4 -4.77021 16023.4 10.4715 7.49638 -3237.21 2.06753 2128.14 3237.22 0.105658 0.00311275
25409.6 4226.5 21184 19.6066 21184 -48.6638 1.28569 -5129.07 21.5216 3007.96 5129.11 0.105658 0.00481535
25045.2 21778.7 3267.49 8.52074 3267.46 10.2884 -6.72108 -2166.14 -16.5081 313.136 2166.21 0.105658 0.00474949
49366.8 42805.3 6562.47 -22.6166 6562.4 19.3518 23.0307 -6166.55 -4.64308 2757.92 6166.59 0.105658 0.00875765
23921.8 17990.5 5932.19 -2.83304 5932.17 -13.7823 3.58764 -3415.98 16.3981 2722.14 3416.02 0.105658 0.00454507
9733.41 855.794 8878.55 -6.29364 8878.53 17.4991 1.63483 -1043.73 -4.87045 590.842 1043.74 0.105658 0.00177605
10988.1 26.5313 10962.5 -1.13437 10962.5 1.23853 6.21537 -89.154 -5.35547 2781.75 89.5307 10345.4 0.00203454
7734.48 1421.33 6314.1 -19.346 6314.06 5.87186 9.13482 -1457.24 9.02309 2486.9 1457.3 1652.6 0.00136118
6411.53 5346.87 1065.6 -0.805638 1065.6 2.73985 3.59422 -379.478 12.4117 1120.38 379.698 592.788 0.00108649
8950.78 5911.46 3040.26 -11.2359 3040.23 -6.94717 21.3427 -3418.85 -6.39481 2066.27 3418.92 0.105658 0.00161393
23226.6 1237.27 21990.3 -7.01983 21990.3 18.7545 11.3044 -2968.89 -0.540356 3085.25 2968.92 67.2498 0.00441758
13081.5 1152.69 11929.8 -4.56383 11929.7 -22.2031 -9.48577 -1873.91 -8.29917 2625.36 1873.95 1919.47 0.0024607
6978.42 771.865 6207.49 -0.478083 6207.49 -3.58958 -5.47771 -2217.85 12.8072 2380.13 2217.9 107.846 0.00120405
50373.8 10294.8 40079.9 -28.1818 40079.9 38.1268 12.4401 -7123.9 8.75341 2444.05 7123.92 0.105658 0.0089095
45248.4 18059.5 27189.8 -8.47244 27189.8 2.98611 12.0804 -4785.64 10.2095 2349.93 4785.67 0.105658 0.00812666
25122.3 20680.5 4442.77 -16.4171 4442.74 -3.93584 13.489 -2654.82 9.98725 1098.97 2654.87 0.105658 0.00476341
27018 5510.76 21508.2 -11.6854 21508.1 32.6338 -3.89909 -4783.1 9.31317 1109.48 4783.11 0.105658 0.00510363
26385.9 9296.77 17090.1 -5.0705 17089.9 81.0536 -1.08577 -1480.16 -17.7412 3474.82 1480.27 2597.78 0.00499081
2257.49 185.77 2072.66 9.73955 2072.63 3.25924 -9.2083 -397.308 9.22149 1674.12 397.522 1424.44 0.000268913
24733.9 523.135 24211.7 -17.8958 24211.7 -4.45154 -0.966315 -4834.35 2.23796 2392.39 4834.35 0.105658 0.00469305
8232 316.507 7916.43 -11.0546 7916.42 -2.46195 2.03654 -2529.52 17.5716 2943.44 2529.58 357.696 0.00146462
14362 6611.75 7751.22 19.0634 7751.17 20.5067 3.33843 -2725.26 2.5623 2082.73 2725.26 0.105658 0.00271781
2656.97 1190.99 1466.92 0.527975 1466.91 -4.76224 4.35661 -272.329 13.1242 1407.92 272.68 1096.33 0.000339786
41531 17394.1 24137.8 -16.0689 24137.6 78.0184 10.1268 -2923.42 -22.603 3399.17 2923.52 578.998 0.00754237
24231.6 4174.96 20057.5 18.8757 20057.5 21.1529 7.85896 -1513.61 18.2161 3743.94 1513.74 6441.61 0.00460165
64793.3 2516.07 62278.2 -6.20272 62278.2 1.10892 -8.94602 -3197.08 -19.8899 3808.28 3197.15 840.412 0.0109914
200618 6313.91 194305 -12.612 194305 14.0206 10.9842 -7721.88 2.54999 3649.76 7721.89 0.105658 0.0259396
482111 97098.5 385013 38.9928 385013 -2.7707 -6.27986 -6965.36 2.39645 1146.43 6965.36 0.105658 0.0470565
123212 3772.88 119440 -50.3317 119440 -9.49826 -1.01551 -4068.83 0.687095 2404.48 4068.83 0.105658 0.0181773
33045.8 4073.62 28973.2 -14.0167 28973.1 26.6833 -0.212016 -2406.34 -8.96394 3506.5 2406.35 1097.8 0.00614987
5140.21 1154.87 3986.29 4.05273 3986.28 -2.71111 -1.61084 -1351.17 -0.971455 2197.33 1351.17 989.855 0.00082495
23669.3 5827.95 17842.3 -1.57926 17842.2 33.1325 -3.41102 -1733.75 4.91512 3033.58 1733.76 5022.1 0.00449885
4301.98 3171.54 1131.38 -8.22539 1131.35 2.57949 19.7697 -3263.29 10.2013 1054.83 3263.37 0.105658 0.000655616
8458.69 5775.8 2683.83 -29.4809 2683.59 -19.5029 27.6361 -3402.17 12.9056 929.772 3402.31 0.105658 0.00151175
24330.4 21160.2 3171.22 -49.5399 3170.82 -9.6916 15.2937 -1520.44 -12.414 1826.44 1520.57 235.129 0.00461963
59469.7 35601.5 23869.1 -13.5314 23869.1 25.7782 12.0045 -2617.46 15.8076 3309.57 2617.53 556.89 0.0102419
9383.8 2392.07 6992.66 -23.0205 6992.61 -15.8041 6.51834 -4104.61 -9.15043 1711.43 4104.62 0.105658 0.00170369
13225 685.487 12540.5 -13.3724 12540.5 -4.12452 -4.07081 -1618.88 6.11056 3263 1618.89 1762.7 0.00248962
2432.66 387.017 2046.58 9.45227 2046.53 11.0506 -2.607 -1148.98 1.53802 1643.47 1148.99 409.989 0.000299597
9732.93 2762.35 6971.52 15.9417 6971.49 -13.093 -2.56012 -1711.7 -10.7488 2510.47 1711.74 707.564 0.00177596
7571.93 2171.69 5401.19 -15.8995 5401.1 -24.998 -0.402473 -2206.38 27.3084 1806.57 2206.55 0.105658 0.00132737
40320.7 8037.25 32284.4 19.015 32284.4 -20.0328 -12.2101 -2753.44 17.6788 2194.13 2753.52 0.105658 0.00734893
33156.8 17479.9 15677.9 2.27503 15677.9 -9.00647 -4.93665 -3413.04 -7.59643 2163.41 3413.05 0.105658 0.00616871
786.496 433.259 354.176 1.49133 354.165 -2.28833 4.00739 -1005.24 20.9596 444.559 1005.47 0.105658 5.17266e-05
82101.4 22340.7 59761.7 11.6062 59761.7 -13.5994 7.05045 -6413.11 -6.62996 2227.16 6413.12 0.105658 0.013298
10968.1 4726.88 6242.13 21.4026 6242.09 7.44317 -8.62382 -1635.3 -21.7759 2705.55 1635.47 906.096 0.00203042
8017.56 6712.19 1306.31 -1.40861 1306.22 -15.1227 8.88616 -2763.13 26.7825 992.316 2763.27 0.105658 0.00142004
4251.11 2572.31 1679.74 9.98966 1679.68 11.0722 -13.9129 -1568.4 6.20774 1611.87 1568.47 23.607 0.000645457
26393.8 3848.25 22546.4 -43.2056 22546.4 5.30122 11.5918 -314.339 0.5979 3355.32 314.554 16531 0.00499223
24608.1 2660.13 21948.9 -23.1277 21948.9 9.43249 -0.97186 -2627.33 9.58329 2244.02 2627.35 0.105658 0.00467018
19977.5 10086 9892.48 -28.1643 9892.22 -65.3381 15.445 -2492.57 13.7086 2878.86 2492.66 339.593 0.00381068
1957.15 1478.73 479.358 -6.17091 479.318 -0.353194 7.30496 -1173.46 14.6722 479.481 1173.58 0.105658 0.000218026
102732 28052.1 74681.3 28.2126 74681.3 60.219 -0.329385 -7939.15 5.34667 4160.8 7939.15 0.105658 0.0158344
24662 8489.65 16173.3 -24.2685 16173.2 32.2009 14.7255 -5806.68 2.0922 2455.36 5806.7 0.105658 0.00467992
12385.3 538.536 11847.7 -4.25815 11847.7 12.7943 -1.24076 -4257.53 -22.4837 1924.87 4257.59 0.105658 0.00231974
38165.8 35375 2791.8 12.6013 2791.74 13.7229 -10.0823 -3831.53 -18.3816 1599.98 3831.59 0.105658 0.00700038
22561.2 748.048 21814.1 3.10958 21814.1 1.05168 -11.2836 -2776.35 -10.9908 2662.65 2776.39 0.105658 0.00429474
20462 8260.5 12202.5 11.7092 12202.4 -34.5585 5.99094 -3473.11 19.4089 1920.7 3473.17 0.105658 0.00390232
119428 12703.1 106726 -18.1965 106726 21.4124 10.2081 -3532.14 3.23865 5486.24 3532.15 3735.81 0.0177559
869.351 563.341 306.949 3.46022 306.928 0.947062 -13.9315 -299.994 11.1109 475.792 300.523 94.2187 6.10617e-05
190872 77287 113586 3.4878 113586 44.7795 1.76894 -7136.73 16.5339 4479.63 7136.75 0.105658 0.0250366
23078.4 3939.01 19140.3 34.8489 19140.3 -8.94666 -19.2117 -5575.69 21.6718 4003.33 5575.76 0.105658 0.00439027
10834.4 2226.32 8609 -6.13998 8609 2.25844 -5.89986 -2752.39 5.65602 2106.8 2752.4 0.105658 0.00200298
20260.8 14384.5 5877.31 17.3362 5877.28 -4.68396 -0.878761 -2428.65 2.83607 3009.97 2428.65 484.091 0.00386435
737.696 531.908 206.728 5.15708 206.634 -3.45461 -11.5216 -626.44 10.0729 321.049 626.627 0.105658 4.64771e-05
11571.5 562.819 11009.6 -1.21983 11009.6 -1.24709 -9.84197 -773.135 11.789 1213.37 773.288 315.836 0.00215398
36622.9 2011.81 34612 12.0098 34612 0.526729 -12.5436 -4968.61 10.4713 4003.72 4968.64 0.105658 0.00674742
12791 1586.88 11205.1 27.0398 11205.1 4.84106 1.3333 -957.803 2.77001 2780.24 957.808 5923.64 0.00240199
10750.1 3580.37 7170.65 -10.9865 7170.63 14.2703 15.0236 -2672.4 3.81818 456.773 2672.44 0.105658 0.00198566
12862.7 4563.83 8299.78 -28.604 8299.72 -13.7513 16.7107 -4927.04 -6.49622 3156.42 4927.07 0.105658 0.00241644
84568.9 73396.1 11173.7 -15.2773 11173.7 -4.13913 -0.808526 -627.362 6.98162 2799.26 627.402 6100.56 0.0136125
11306 439.489 10867.5 19.4387 10867.4 -6.04454 3.65991 -3471.22 21.7717 1004.64 3471.29 0.105658 0.00209968
41350.8 2322.44 39029.3 -27.3405 39029.3 1.94623 -0.97911 -4666.65 3.60694 2989.5 4666.65 0.105658 0.00751374
238.59 159.237 80.2925 -5.78556 79.8909 -5.55485 11.0547 -303.841 13.368 137.274 304.336 0.105658 6.4531e-06
21137.8 7545.44 13593.3 53.9069 13593.1 22.106 -0.833876 -642.818 2.89047 3437.73 642.825 9053.7 0.00402949
484.979 155.901 330.016 -6.65517 329.937 -2.84659 21.1489 -803.839 0.142621 358.764 804.118 0.105658 2.271e-05
949.92 683.812 267.047 -6.22747 266.971 -1.248 -1.653 -89.6747 -5.28309 364.183 89.8454 201.262 7.06112e-05
18033 8966.83 9067.06 -22.389 9066.97 33.3412 11.6565 -669.356 -20.5836 985.842 669.773 5771.6 0.00343868
44620.4 5112.92 39508.4 0.530603 39508.4 4.22038 -8.06208 -5151.26 4.84628 4574.67 5151.27 0.105658 0.00802903
2337.53 178.049 2160.42 -6.09219 2160.41 -2.84377 16.3894 -2220.19 13.9809 1808.41 2220.3 0.105658 0.000282852
2142.26 718.837 1424.36 -9.31272 1424.33 -2.57828 6.95581 -245.598 4.54818 140.703 245.739 0.105658 0.000249112
5603.53 4129.08 1475.38 1.54201 1475.38 2.30906 -0.576012 -3223.17 -13.5642 1048.18 3223.2 0.105658 0.000919789
38182.5 6765.54 31417.9 -14.1083 31417.9 -11.6373 10.9043 -3672.74 14.1834 3677.92 3672.78 2.60929 0.00700306
6685.63 24.9818 6661.58 -1.8048 6661.58 -3.35726 6.2283 -3854.22 1.406 2831.33 3854.23 0.105658 0.00114329
198387 188212 10175.2 9.93385 10175.2 -0.376876 0.863174 -8783.43 13.3375 2096.28 8783.44 0.105658 0.0257342
80680.3 10220.4 70460.9 -22.7409 70460.9 -46.2045 -7.07491 -1791.47 13.9396 2976.34 1791.54 1221.91 0.0131153
68817.1 6381.24 62436.7 -2.14424 62436.7 19.7988 -9.09706 -5601.56 -5.89732 2870.55 5601.57 0.105658 0.0115446
2889.08 52.8652 2837.16 0.334361 2837.16 2.48709 -4.71887 -922.3 6.16962 400.295 922.332 0.105658 0.00038232
31769 18494.4 13275.5 16.0024 13275.5 18.9953 -3.81215 -6636.89 -5.03933 1436.43 6636.9 0.105658 0.00593258
1397.08 138.199 1259.82 5.27043 1259.8 -0.177473 -14.965 -1671.89 2.94131 1214.1 1671.96 0.105658 0.000130598
3517.88 1720.32 1798.5 8.77598 1798.45 -10.6109 -16.6287 -1261.73 26.1047 1536.25 1262.11 175.577 0.000501402
10415.1 9501.27 914.735 2.03886 914.715 5.63498 -0.555217 -1570.44 1.84529 816.383 1570.44 0.105658 0.00191672
5058.3 2177.33 2881.91 -3.17453 2881.9 7.74402 8.38776 -1781.27 -22.152 1224.41 1781.42 0.105658 0.000808259
334.366 270.399 64.9065 2.5057 64.841 1.4861 -7.61992 -108.479 13.5603 109.539 109.589 0.105658 1.18082e-05
16247.8 1735.42 14513.3 -7.00727 14513.3 -9.86168 -6.4132 -4350.68 11.7533 3934.16 4350.7 0.105658 0.00309114
30001.4 8258.29 21744 -13.1264 21744 25.6788 -0.525397 -6296.61 4.81806 2866.55 6296.62 0.105658 0.00562797
35813.3 22016.5 13797.7 -22.6301 13797.7 7.53902 13.4931 -5214.6 -18.3137 3666.4 5214.65 0.105658 0.00661364
4440.72 1597.82 2843.83 -4.00953 2843.83 -1.44483 -0.771942 -912.123 -9.0318 2319.26 912.168 1232.44 0.000683388
10574.7 1097.39 9478.27 -10.0791 9478.26 6.89679 7.72881 -1926.93 3.04315 1741.65 1926.95 0.105658 0.0019496
96333.9 27152.3 69182.6 24.7556 69182.6 5.32551 7.80407 -3034.37 -3.31274 4178.63 3034.38 2700.73 0.0150688
3495.41 1087.56 2408.79 -11.6933 2408.73 12.7325 20.2465 -1927.07 1.54703 1526.41 1927.17 0.105658 0.000497065
47480.1 20054.3 27426.8 -43.2182 27426.7 9.77559 0.973444 -2454.72 6.31544 3677.2 2454.73 1109.03 0.00847057
16004.2 957.615 15047.5 10.4318 15047.5 19.1577 5.44357 -4158.68 -8.49045 3698.2 4158.69 0.105658 0.00304327
2080.7 126.79 1954.85 6.2314 1954.84 -3.37327 -7.30609 -28.8346 12.8246 1413.18 32.3926 1898.38 0.000238673
79605 15062.9 64543 -2.47069 64543 -17.7558 1.24755 -4139.68 -14.5131 3979.84 4139.71 0.105658 0.0129765
50483.3 34816.4 15667.8 24.2542 15667.8 -5.91328 -10.2198 -1392.36 -17.35 4259.63 1392.51 5956.27 0.00892594
31888.2 11483.4 20405.8 -6.00727 20405.8 -4.34752 4.65332 -5829.33 -4.64486 2310.29 5829.34 0.105658 0.00595299
12073.4 10426.3 1648.03 -8.20607 1648.01 -0.279704 8.76169 -3396.71 20.4426 1122.54 3396.78 0.105658 0.00225632
50073.3 12586.9 37487.3 6.48219 37487.3 -14.9875 9.12128 -1389.3 -15.6817 1391.54 1389.42 1.11865 0.00886419
32224.2 11258.2 20967 26.9444 20967 -12.4355 -11.7925 -3316.52 15.3533 1901.33 3316.58 0.105658 0.00601034
10926.8 8361.53 2566.2 12.0846 2566.17 -6.49172 -9.60653 -1081.84 -15.5376 2042.78 1082 691.209 0.00202195
13604.8 1553.67 12052.1 12.2772 12052.1 -0.834707 -5.33484 -1402.39 -11.941 2934.2 1402.45 2230.84 0.00256612
1840.32 582.378 1258.88 9.08174 1258.84 -3.7988 -8.595 16.0021 16.6009 1277.98 24.6075 1225.94 0.000198907
19469.9 9365.74 10105.1 18.6166 10105.1 -0.741464 -15.1677 -2648.35 13.4568 2736.89 2648.43 81.7744 0.00371425
18575.2 5086.22 13489.9 6.69132 13489.9 -12.6357 10.3506 -967.014 3.99574 2093.88 967.078 4721.03 0.00354307
72747.6 71763.9 984.697 -4.51886 984.687 -0.555113 34.8895 -6418.01 0.0130378 587.565 6418.11 0.105658 0.0120746
1353.09 633.102 720.929 -13.8687 720.765 6.61612 28.8475 -1234.07 -6.82813 815.306 1234.42 0.105658 0.000124247
50156.3 35839.9 14317.3 -8.93276 14317.3 21.932 3.08333 -5036.07 10.8888 3343.38 5036.09 0.105658 0.00887681
21573.2 1931.86 19642.3 8.36151 19642.3 34.7573 2.89977 -675.87 18.2758 2979.09 676.124 9917.62 0.00411101
58508.8 22937.4 35572.3 -35.0421 35572.3 5.91005 -5.60193 -1659.1 16.0846 4543.39 1659.18 11175 0.0101043
90701.7 41161.8 49540.9 13.2825 49540.9 24.1043 7.72442 -6572.26 -5.49864 3345.79 6572.26 0.105658 0.01438
517.503 318.715 199.727 3.87386 199.689 0.250868 -13.0121 -160.529 -1.80963 315.665 161.066 91.2452 2.54136e-05
13662.4 2411.52 11251.8 -28.1594 11251.7 13.5264 12.7238 -1890.55 17.6837 1473.17 1890.68 0.105658 0.00257767
3221 771.185 2450.75 -11.6404 2450.72 5.57596 -5.95386 -649.494 10.073 1145.5 649.6 1236.22 0.000444558
11222.1 7658.01 3564.98 12.3476 3564.95 -9.03363 -15.2038 -4093.6 -1.4198 2002.42 4093.62 0.105658 0.00208249
56483.2 42466.1 14018.1 -22.3425 14018.1 -20.7361 -3.16092 -3546 -4.93817 2915.82 3546.01 0.105658 0.00981198
