# Enu Ex El Plx Ply Plz vtx_x vtx_y vtx_z mu_propagated_dist vtx_dist_to_detector E_mu_at_detector w
41610 1958.9 39652.1 12.0974 39652.1 -5.89745 4.0228 -5624.28 14.4824 3124.61 5624.3 0.105658 1.22949
5586.5 1701.42 3886.02 6.48239 3885.9 29.5218 3.30515 -1888.94 -20.3764 1751.91 1889.06 0.105658 0.149116
44246.3 3335.04 40912.2 -26.2722 40912.2 -19.3362 1.55565 -2677.8 1.59241 3200.75 2677.8 637.85 1.29713
78202.4 5319.97 72883.3 9.72251 72883.3 16.1098 9.11998 -7632.21 -11.6891 4053.65 7632.22 0.105658 2.08211
5317.82 496.261 4822.5 -10.574 4822.48 9.17387 -0.0849902 -508.021 -9.39635 2238.29 508.108 3128.63 0.140155
27794.6 13108.4 14687.2 37.2764 14687.1 -12.1407 -4.47949 -2745.18 11.4832 3198.73 2745.21 260.099 0.852981
59473.4 21223.5 38250.9 25.6457 38250.9 -8.01158 2.31533 -588.714 14.6385 3885.38 588.9 26702.5 1.66684
12866.9 7063.31 5804.55 24.4284 5804.47 20.5314 -5.26835 -1791.33 4.10957 1644.94 1791.34 0.105658 0.393395
68359.6 13225.1 55135.5 -19.8677 55135.5 53.4029 -5.07342 -3228.64 10.5277 3640.15 3228.66 329.551 1.86862
4624.11 1603.44 3021.61 -2.67524 3021.6 -7.46691 -7.5542 -2659.68 25.2362 1786.3 2659.81 0.105658 0.117217
41197.3 8655.1 32543.1 30.207 32543.1 19.1431 -11.1023 -1197.92 -17.9764 2812.86 1198.11 8621.44 1.21879
12913.4 2310.19 10604.1 -29.5633 10604.1 16.8649 4.92791 -2829.4 13.0402 2428.31 2829.44 0.105658 0.394925
25615.1 15209.9 10406.2 -10.1656 10406.1 -28.0716 -4.94341 -1190.27 -10.2001 2722.03 1190.33 2541.16 0.789677
22047.9 19512.4 2536.42 11.3083 2536.29 -23.2242 -15.9425 -1241.9 6.6697 1731.59 1242.02 330.346 0.683424
11756.5 3320.94 8436.45 -26.175 8436.38 22.0953 5.7184 -515.649 18.5215 1733.83 516.013 1397.96 0.356683
10523.7 1742.41 8782.18 17.597 8782.17 0.667 -7.04838 -3104.82 4.22892 2500.12 3104.83 0.105658 0.315566
35332.1 12656.7 22676.4 21.4793 22676.4 21.1421 -0.963346 -2449.57 16.0206 1267.76 2449.63 0.105658 1.06329
61934.9 41326.2 20609.6 4.52491 20609.5 -59.254 0.360234 -7486.58 10.7827 4126.79 7486.59 0.105658 1.72368
1543.73 27.5138 1517.15 0.701499 1517.15 3.1224 -3.70667 -640.716 12.5811 1488.37 640.85 716.598 0.0247978
27381 13594.2 13787.8 -7.44663 13787.8 28.5283 -0.0294912 -5898.24 -8.65448 3244.19 5898.25 0.105658 0.841061
