# Enu Ex El Plx Ply Plz vtx_x vtx_y vtx_z mu_propagated_dist vtx_dist_to_detector E_mu_at_detector w
59554.4 20183.6 39371.8 16.011 39371.8 37.8288 -10.4306 -3919.99 6.84047 4386.53 3920.01 397.715 5.41893
35558.2 4525.33 31033.8 23.1898 31033.8 15.2367 -4.70467 -6138.71 -7.18579 2995.09 6138.71 0.105658 3.47274
112538 72150.3 40388.2 54.6694 40388.2 17.8423 -4.68132 -5135.24 -16.2724 3262.49 5135.27 0.105658 8.97104
3284.64 1277.63 2007.95 -7.93226 2007.93 -6.70692 11.177 -2313.05 18.3002 1720.03 2313.15 0.105658 0.241332
74400.8 14112.7 60289.1 -45.3224 60289 82.2574 1.91746 -6359.82 1.20144 4311.33 6359.82 0.105658 6.49733
3918.28 391.775 3527.45 -15.2447 3527.41 5.50227 2.54913 -1124.02 -12.2412 1885.06 1124.09 794.063 0.30625
72492 2142.41 70350.5 -5.54441 70350.5 -2.27014 10.734 -4777.78 5.74631 3692.64 4777.79 0.105658 6.36307
46956.1 3716.18 43240.9 46.822 43240.9 -12.6354 -9.82261 -398.016 -2.7055 1608.54 398.146 22881.6 4.43403
11863.5 456.376 11408 -7.03078 11408 2.72006 -6.05094 -2899.13 4.06195 2876.38 2899.14 0.105658 1.16982
41610 1958.9 39652.1 12.0974 39652.1 -5.89745 4.69327 -5624.28 16.8961 4563.51 5624.3 0.105658 3.99259
5586.5 1701.42 3886.02 6.48239 3885.9 29.5218 3.856 -1888.94 -23.7725 1213.08 1889.1 0.105658 0.484232
44246.3 3335.04 40912.2 -26.2722 40912.2 -19.3362 1.81492 -2641.44 1.85782 4065.31 2641.45 2268.57 4.21225
5317.82 496.261 4822.5 -10.574 4822.48 9.17387 -0.0991552 -494.676 -10.9624 1762.39 494.798 2959.86 0.455133
27794.6 2432.18 25363.4 33.1087 25363.3 32.4663 -5.09524 -763.432 7.5082 3986.8 763.486 15783.7 2.76993
59473.4 21223.5 38250.9 25.6457 38250.9 -8.01158 2.70122 -588.714 17.0783 2215.16 588.968 2612.03 5.41281
12866.9 7063.31 5804.55 24.4284 5804.47 20.5314 -6.1464 -1791.33 4.7945 2010.91 1791.35 147.004 1.27749
68359.6 13225.1 55135.5 -19.8677 55135.5 53.4029 -5.91899 -3228.64 12.2823 4095.79 3228.67 824.266 6.06806
3878.8 3550.67 329.066 5.0273 329.027 -0.857563 -20.5869 -842.258 5.94249 474.782 842.531 0.105658 0.302148
8626.96 3633.37 4994.53 9.54477 4994.52 -4.15556 -1.35635 -643.735 13.15 2495.18 643.87 2671.48 0.817389
108153 2933.26 105220 -3.78307 105220 4.47221 0.420273 -8397.79 12.5799 6906.23 8397.8 0.105658 8.70388
1543.73 27.5138 1517.15 0.701499 1517.15 3.1224 -4.32445 -640.716 14.6779 819.875 640.899 103.571 0.0805274
19110.1 1773.17 17337.8 2.62228 17337.8 -22.2958 -2.45736 -3446.9 16.0522 2701.22 3446.94 0.105658 1.92658
9949.54 5961.8 3988.68 -27.4015 3988.59 -0.811714 20.8357 -1768.87 -5.19914 2002.84 1769 398.843 0.96221
14227.4 8709.24 5519.14 -11.0871 5519.13 -1.47214 11.4151 -897.111 -18.7566 1487.15 897.379 2827.72 1.42208
60908.7 3990.48 56919.2 36.5155 56919.2 6.88293 -8.53978 -3340.96 9.09701 3994.05 3340.98 4355.65 5.52077
2000.41 1714.71 286.648 -2.23845 286.55 -7.1596 10.7003 -861.628 5.33926 431.764 861.711 0.105658 0.119017
45752.3 20915.2 24838.1 -27.4556 24838.1 8.2601 -2.07899 -5475.66 7.16366 3892.06 5475.67 0.105658 4.33598
9756.75 1923.46 7834.23 13.486 7834.22 1.54124 -12.7245 -4158.34 -14.5179 1398.51 4158.38 0.105658 0.941153
142335 80383.4 61952.7 -72.5686 61952.7 3.32411 12.1974 -1052.55 -5.94683 4928.32 1052.64 31062.5 10.695
