# Enu Ex El Plx Ply Plz vtx_x vtx_y vtx_z w
40568.69077204216 38401.27964727131 2168.350299017761 9.496063702121425 2168.325952863903 -3.9236459747522283 -25.25426682464883 -6376.416101212796 -7.574805699288845 0.05332082006198902
75730.0893902164 40238.683301399695 35492.34526306366 19.2224206658737 35492.333268559254 -21.952526489027935 -0.5099417906082494 -5124.0275341324805 -11.119121449068189 0.0899919434617469
27765.096448674645 5408.164815907812 22357.870807013805 -30.58982016995397 22357.8496804542 -2.9901626100972187 -6.394198579590585 -2421.6316406295546 -10.422761582769454 0.037786950268101624
14081.648718730294 10131.651957096194 3950.9359358810625 2.1258195770262307 3950.9177998338273 11.780412557652886 8.243914239675942 -1936.9990126609146 -4.254540096968412 0.019208540099019452
54285.598011077745 15764.238710525467 38522.29847479925 -21.851899552870186 38522.28581592104 -22.311013680831053 -1.8636148500636347 -6648.212906546267 4.63345374725759 0.06849143447090135
14127.767550891851 96.21486559607689 14032.491859542748 -0.051493056007489116 14032.489619576294 7.92784976117657 5.05118187369033 -1370.5636408467635 -1.447251122444868 0.019275019632596296
10737.3662223738 2589.8597160724476 8148.445680548326 -8.855130455075098 8148.419873005789 18.497501234920993 -3.8729132968097995 -2985.6378256183007 -18.686393045820296 0.014310636120095243
26281.7074158394 4408.99363456686 21873.65295551952 28.603313756965996 21873.604393210684 36.142870672569686 5.849527787959716 -93.87622760582417 -3.6446538660675287 0.03588172693636964
12600.193826094473 10270.452892408073 2330.680107933378 11.77261821489145 2330.6502025445498 0.8906133097810338 -8.59800694824986 -530.9361669971076 3.0327975070104003 0.01705498802202866
47134.31021815251 13572.349521098653 33562.89987130083 21.287855487782014 33562.892467693455 -6.617329989176947 1.1353848587357493 -6641.324955279949 19.430716026574373 0.060745718750600544
5574.779876993437 516.5946424546282 5059.124408785784 -16.684340483691 5059.096047517768 2.930389246748393 9.148655571539075 -3350.751590971041 -15.751696698367596 0.0065950197438244965
34225.41060630442 17650.68085988519 16575.668920666198 -17.053072348317805 16575.620204178762 36.38950288147372 8.801182208616783 -3318.285570136641 -26.090789791196585 0.045815657304082755
39589.09889916573 2542.694769646626 37047.34330376608 -38.11194282570123 37047.323386228854 -4.82202573843714 -0.8273178465379856 -3998.1027185040684 18.77389557287097 0.052184092375990226
9331.569208415647 4075.5642740439525 5256.944108618671 -7.953232592751019 5256.9373557040035 2.7810559109321678 -2.361472067609554 -252.0640536722185 -6.553211929276586 0.012216688272567208
16853.667692705163 3535.8701739921535 13318.736692959985 -4.738687259524828 13318.7331167519 -8.531987708067492 9.776217322601898 -3791.65692309592 -6.5551062216982245 0.023162945998043468
53733.24089871031 34978.000883872264 18756.17918908501 -3.419511924022741 18756.166303333877 -21.717976953627154 3.073828330538963 -2082.6297480582243 6.334953953512013 0.06790484786493295
57809.5448256074 40172.49046380388 17637.99353605048 4.5143639348971565 17637.97840033879 22.661339219722738 -0.48176661002466414 -2412.454451703542 -8.479903500527143 0.07219209820159408
10505.365604522465 4510.427721931828 5995.877056837611 34.94901795728854 5995.7671725917535 9.81059441996184 3.9903400106904936 -851.2357829785319 13.392518152482808 0.0139664292676091
27353.198050708223 7729.4277956885935 19624.709429266604 9.672386722005067 19624.705143848652 -8.639092378530165 -8.574100197774632 -2677.595945863572 -11.612789114005864 0.037260361721370386
77358.53312340702 46828.35925400016 30531.113043653822 28.975404465634877 30531.0977955193 9.565541142713037 4.304071046257133 -3179.2234536083643 15.831892621703446 0.09153432123285768
31231.009838509854 1070.4899073966178 30161.459105360213 -0.597601690443355 30161.458954736587 -2.9525861865740355 -6.375633531099201 -6290.761772447496 1.817905024625361 0.04214679731568261
139911.25560492344 83237.51715882297 56674.67762034751 -39.83248352047296 56674.66094335464 -17.426652108760063 8.531367031911481 -3367.003396693902 14.33875316940248 0.14420390088326454
10132.330985099481 8072.4797219463735 2060.7904374000773 -11.899325646508236 2060.7414352313035 -7.769098139126143 4.263220286408874 -520.0121886009138 -5.808347802609205 0.013411543951642728
8337.121243736028 6122.900316067036 2215.1601019159734 -10.184778539268352 2215.133989223803 -3.4563026835780084 16.923039374176113 -4114.16073927802 9.378515948541462 0.010727126582409546
1791.028317915905 317.318642101526 1474.6488500613536 8.70933502882791 1474.5906693862985 9.78391873457242 -16.6277268639856 -1794.4127655668358 -6.802353209815919 0.0013781142320929596
707.5954655736344 559.2097889303168 149.324850890293 8.140660137517292 149.0918678652023 1.801254758976955 -14.61604959356413 -371.8727569572212 -20.793529892340302 0.0003127440470225889
153.9094219972965 48.13682670517126 106.71176953910015 -0.47347451598837653 106.7060813886839 -0.9892477082630534 -6.8436022315068445 -78.7773400313248 5.873142593540251 2.1071266187539884e-05
87480.44546765993 27872.526009911748 59608.85863199514 -29.911272455675075 59608.850327842076 9.762516059837226 9.357369910112041 -938.2004148646738 -1.5633481042459607 0.10088193772680323
43391.66600834627 5479.803916496484 37912.80126609676 10.453229734517896 37912.79976781163 2.080191063988189 5.817197251573466 -1153.5652950608192 -5.311736327596009 0.0565533264275271
2535.415910751974 245.0747482554872 2291.2803367434617 1.891026256089132 2291.2791896748113 -1.292039619027544 3.3952846346208867 -536.1848108539516 -0.9798115352168679 0.0022940733280435847
8277.253449436024 256.5897782677314 8021.602845415268 -11.538063136477644 8021.588108671201 -10.162988462156202 -6.143363392432233 -359.50648244657896 12.85747890546918 0.010637363407190686
16969.17521946623 14322.736924488172 2647.3774692250104 27.681317465505757 2647.214377665534 9.860869169808074 -32.18690534863131 -3341.720434369764 5.891163682565093 0.023325754536844486
50132.78601897962 3376.61360569623 46757.11158753037 17.910229539054505 46757.10089432284 26.061070497935987 -1.9067729032687706 -5200.337745084715 -14.471306895837188 0.06403388514124982
12542.484575628157 2244.9414463875423 10298.482303487588 8.476548389828947 10298.477736836314 -4.711273450656243 3.699225927993428 -352.1377275735649 18.798575079999864 0.016970455499542028
46360.09072323625 9114.640967067746 37246.38893041548 11.372802809302963 37246.36811671825 37.697717220435756 6.73391122366597 -2576.1067538608286 -11.77818307839334 0.05988698431606812
18487.262735543743 15317.863593663542 3170.3383161271813 -4.6762741627155195 3170.3135153911226 11.63503883859122 9.887842679862022 -3674.4640707505173 1.8564703315496445 0.025446525175094752
10858.4884493471 5442.964762710816 5416.46286088326 13.674501457174419 5416.441138653788 -6.950659877348027 -5.1495710348591475 -4029.157140582006 -1.8068249514326453 0.01449032952511554
18606.34107778377 1072.3424100156358 17534.93784201511 3.4768074740909505 17534.933924267843 11.193549048966895 -9.384346825299065 -3342.1010029552135 -0.7143091820180416 0.025611680603033593
48130.49631516335 12178.906061746222 35952.5294276641 -2.0210249548647425 35952.47630525763 61.77111975863657 7.631131136429274 -3753.429807400179 2.340179104357958 0.061844855108053286
5076.899186311778 3282.9299205931743 1794.90843996558 1.8927277365344999 1794.8907331877272 -7.744042517911908 -1.551267558615613 -189.57335198375722 5.921834459528327 0.005860181338679635
13696.073418674527 4966.316457443151 8730.69613547835 -5.103551855737237 8730.562279275151 -48.075361145113355 10.23865693113864 -588.1286314468789 -6.0623372765257955 0.01865071989168692
160898.7194620044 7050.7182566909605 153848.9403795604 37.84766391644781 153848.93452088605 19.24174676994015 -10.606764068016496 -858.5829426137061 -0.2748709535226226 0.15976643021578985
2559.910469255959 165.0583766897522 2395.7912668131817 4.928349614859695 2395.7738649804564 7.6864960350102844 -8.578819227686527 -2222.252153518257 -18.283983106724918 0.002325724703434933
59730.93708609512 34047.84269305906 25684.033567283048 37.45971521575856 25683.98882230981 -29.92021656506683 -20.544564024752578 -7030.750255163225 23.537419124506414 0.07417946461383929
59554.44496664009 20183.57488001017 39371.80926087689 16.010990660081774 39371.787832043716 37.828830539644414 -10.430610824695554 -3919.994361542352 6.840468265116215 0.0739976588207085
35558.22539981014 4525.333446305385 31033.831127751728 23.189766934201415 31033.8187230009 15.236708199352442 -4.704665321634511 -6138.707103921014 -7.1857864409685135 0.047421568981976865
112537.62403707275 72150.31574997885 40388.24746134088 54.66939049034671 40388.20651991943 17.842349197752615 -4.6813154086718125 -5135.239257823991 -16.27235981915146 0.1225031012343001
3284.644146267362 1277.6301397262964 2007.9531807880405 -7.932257025553792 2007.9263088031846 -6.706920874456834 11.177046888834875 -2313.0469592248232 18.300213964655995 0.0032954777848493173
74400.80872894143 14112.68998191182 60289.05792127658 -45.32238205265084 60288.98477019362 82.25743082320906 1.9174621397656004 -6359.820483691222 1.2014354430139065 0.08872356609377272
3918.2812093745465 391.77525111198685 3527.4451325095342 -15.244732969004946 3527.407897424644 5.502272663915029 2.5491333083675514 -1124.0199957941452 -12.241247598081827 0.004181968363849384
72491.96375011088 2142.4114129027876 70350.49151145505 -5.544409482176145 70350.49125626721 -2.270141077832321 10.73399974551587 -4777.775177316806 5.746312377974391 0.08689014917032138
46956.1436641335 3716.1808819732832 43240.90195640719 46.821960088887266 43240.87476038714 -12.635387744598093 -9.822611720466771 -398.0159813616783 -2.7054967368021607 0.06054842758242331
11863.47740983111 456.37560446307435 11408.040979615009 -7.030784177142994 11408.038488309454 2.720061706960416 -6.050944838100301 -2899.1263912792574 4.0619498854503036 0.01597433239350411
41610.01198374709 1958.8954850304822 39652.05567296358 12.097414288451954 39652.05338886297 -5.897454338664108 4.693268257672672 -5624.276599397184 16.8961432101205 0.05452042583492776
5586.496614796368 1701.4195958769017 3886.016193166441 6.482393453240874 3885.8986457032956 29.521793382473493 3.856004068392849 -1888.9445187384658 -23.772484362125397 0.006612375216882895
44246.29331233329 3335.0426325229755 40912.18985405729 -26.272172824372742 40912.176849021846 -19.33624991206422 1.8149243077355555 -2641.444965710223 1.8578160358592868 0.05751990936235434
5317.823462146354 496.2611846789745 4822.501451714355 -10.57396744916136 4822.481132354257 9.173871754131389 -0.09915523875500556 -494.6763609349964 -10.962413773871958 0.006215015585946698
27794.609396304044 2432.1764084647025 25363.372162086318 33.108715431908465 25363.32977299749 32.46629749469994 -5.095238753649975 -763.4318351116935 7.508201063610613 0.03782451065547599
59473.38742786604 21223.45508301138 38250.87151910163 25.645730663290003 38250.86208271312 -8.011580052677003 2.701218934466045 -588.7138986759282 17.078261451795697 0.07391410189574449
12866.925932309923 7063.311723200965 5804.553383355927 24.428420100801496 5804.465667326844 20.531394992939653 -6.1464044456462625 -1791.3308278759696 4.794500392861664 0.017444659376403833
68359.62622815454 13225.071157998202 55135.4942444033 -19.86769774229132 55135.46480229875 53.40292620413328 -5.918993241921369 -3228.6382069599167 12.282324442639947 0.08286177111197449
3878.8020874966764 3550.6748297527315 329.0664319909236 5.027298631928588 329.0268930551447 -0.8575631107688119 -20.586859519454528 -842.2580241325086 5.942486553452909 0.004125954717143292
8626.9609648714 3633.3686004963574 4994.531538622019 9.544766546221727 4994.520688499152 -4.155563965805143 -1.3563514531159353 -643.7347108251006 13.150014681741595 0.01116176309312752
108152.80007193629 2933.25518229479 105220.48406388846 -3.783069088104541 105220.48390078593 4.472212052841237 0.42027284301285917 -8397.785725472291 12.57985272910446 0.1188548600214447
1543.7277155594315 27.513823565118727 1517.1530662412874 0.7014988337354386 1517.149687325367 3.1224012515682418 -4.324452208418167 -640.7161289886667 14.677894729189575 0.0010996332517216963
19110.073769149887 1773.1666003016978 17337.846343095167 2.622275187240424 17337.83180869774 -22.2957977290257 -2.457364485513039 -3446.898310014019 16.05220425967127 0.02630819728682903
9949.54465871586 5961.801487980282 3988.6823449825556 -27.40153486263393 3988.5881380531937 -0.8117144667559821 20.83569736455466 -1768.8653399118725 -5.199135174974799 0.013139355220746041
14227.440022544892 8709.236680277445 5519.142516514423 -11.087110405213688 5519.131183005073 -1.4721403993882294 11.415087902163842 -897.1105540650306 -18.75660942401737 0.01941903301823212
60908.703685267195 3990.4790249725324 56919.16383454164 36.515494869151176 56919.15170534497 6.882934572649895 -8.539775839597327 -3340.9595860843638 9.097012491896749 0.07538828532524391
2000.41479363543 1714.7061404154206 286.6478274669851 -2.2384494054057034 286.5496385686324 -7.159595539976561 10.700255275787946 -861.6283396057652 5.339260467328131 0.0016252243060063119
45752.33562783183 20915.15337944111 24838.1214226377 -27.45563467068572 24838.10487443455 8.260099608232208 -2.0789933986860074 -5475.66386606567 7.163660059683025 0.05920950472739769
9756.753788377771 1923.4608964079057 7834.23206621684 13.485975189244822 7834.2203064005025 1.5412435601200742 -12.724521808285129 -4158.339185150488 -14.51787349395454 0.012851808501181327
142335.15846280134 80383.35337576485 61952.74426128342 -72.5686404940071 61952.701670189956 3.324106187142833 12.19742209739119 -1052.5511065041246 -5.946827485226095 0.1460441829730177
10150.224508236544 4731.341575680349 5419.822106803173 -13.52202346832876 5419.795802345121 10.113060477011258 12.893232629044084 -2171.9914199712257 3.253163638524711 0.013438167026460774
3747.0641169755527 147.65828689042073 3600.345004332107 -2.1077750779775726 3600.3442622367743 -0.9432488662573777 -7.200438843514223 -2143.3803211364793 6.289881442673504 0.00393969331212126
2971.0039566401415 748.857078151475 2223.0860527356413 2.362729803799042 2223.072926631762 -7.26409586996518 -8.991334835660709 -152.627829152063 3.4922933019697666 0.0028688256375146463
25670.895391238777 535.3529524123568 25136.481613073396 -5.627415249664392 25136.48097804473 0.4957886731328158 -2.5299042444919073 -2404.39400454766 2.59878917876631 0.035090179233904326
49366.79210869732 42805.26217640444 6562.469106539852 23.53751127633161 6562.401599849552 -18.220619671607395 -18.462327536972023 -4094.151082196232 15.500766983255744 0.06319968635175609
29716.861512044317 1947.292988540093 27770.507697751196 12.179622354447323 27770.499698424523 17.202799120378273 -4.573653200007724 -360.1121958507283 10.447971602901816 0.04025777553581447
45248.40032757312 18059.522730237957 27189.81677158214 -8.47243834365216 27189.815287383073 2.9861051619645416 12.080357835901044 -4785.641652913484 10.209537384100258 0.058646150543451896
25122.296349121643 20680.462583240027 4442.772940128605 -16.41714508769236 4442.740862679053 -3.93583589972775 13.489047314491895 -2654.818599648399 9.987247239798307 0.03437520160216394
27017.97610087051 5510.764380746089 21508.150894371392 30.171721437605065 21508.122962570742 -17.063939985497374 6.49637671803113 -1014.5661474934232 17.09620248619467 0.036830412109003244
26385.891601781 20717.371489958558 5669.4592860694165 31.224493058851937 5669.322771830823 -23.935853206767664 7.495610018530775 -315.2438377640383 18.342343367636204 0.036016234871749514
16998.85470316155 933.4347740160858 16066.359103392437 -2.1427649891299336 16066.35848194115 3.9199889278209143 -5.140754212023095 -1068.1341054516415 -1.079171876423061 0.0233675227801492
3120.8876392770876 1804.5999542768625 1317.2268592471999 -11.406659773788348 1317.1645796202213 -5.826308028336898 -7.2620731659468865 -119.2626422580779 14.590201549232006 0.0030715436797610317
32997.068870967276 19264.621013966418 13733.38703124784 -25.82411644612463 13733.257560387894 53.75159477810641 5.011223967055725 -703.2650337063415 -15.03157717641443 0.04432098134372099
18718.201194460697 16100.25840222353 2618.8819664841435 16.899485566199512 2618.816269215098 -7.648443898962212 -2.1277928385254925 -903.746862424935 5.849656255915761 0.025766583324933843
35900.25897617875 14519.271182459921 21381.92696796581 22.28543350486428 21381.81417053697 65.77984750480971 5.239578230806997 -92.79199402266386 16.881296526640654 0.047831111578352646
10677.844397043606 2029.2645399098967 8649.519031380685 4.005482087876346 8649.517003787565 -4.361233309581499 6.450383001426603 -4578.272807283186 -11.600850177928805 0.01422237031099137
