# Enu Ex El Plx Ply Plz vtx_x vtx_y vtx_z mu_propagated_dist vtx_dist_to_detector E_mu_at_detector w
23406.5 7417.05 15990.4 -25.9275 15990.3 21.4038 -5.44224 -1920.53 -4.43691 2721.35 1920.55 2701.04 1.71354
39747.2 13070 26678.2 -12.23 26678.1 42.6564 -4.04866 -6797.09 -7.63903 3510.03 6797.1 0.105658 2.95358
17520.9 2132.5 15389.3 -14.1457 15389.3 16.6499 -0.113606 -3172.96 -1.91633 2633.38 3172.96 0.105658 1.24716
63279.1 15473.4 47806.6 2.3681 47806.6 -31.285 -9.34912 -4974.48 -6.72984 1554.85 4974.5 0.105658 4.59695
39184.8 38515.7 670.025 0.123513 670.021 2.10974 3.28863 -1753.83 -7.17969 870.359 1753.85 0.105658 2.91232
22131.1 435.987 21696 1.84402 21696 -13.9977 4.13157 -2089.4 20.4308 3693.81 2089.5 2022.41 1.61322
8948.35 8004.1 945.191 3.15459 945.111 -11.9318 1.16708 -348.328 15.6316 909.391 348.68 436.234 0.563526
70879.8 13782.2 57098.6 -9.67188 57098.6 -5.73812 -1.0653 -2149.88 18.1198 2904.48 2149.96 558.3 5.09658
19430.2 10359.6 9071.53 9.27945 9071.53 -2.89815 6.37973 -1429.08 18.8817 2507.96 1429.22 1166.01 1.39935
4912.57 4805.75 107.767 -1.41274 107.758 0.278251 11.1276 -756.579 -19.526 179.226 756.913 0.105658 0.258156
37871 24630.3 13241.6 -17.0493 13241.6 -15.1451 -4.15198 -416.662 7.12023 3895.89 416.744 8010.7 2.81555
7014.22 4123.66 2891.49 -10.5749 2891.46 9.65299 10.3888 -2621.48 5.16646 1217.66 2621.51 0.105658 0.413861
72556 27018.3 45538.6 -17.9548 45538.5 49.1026 -3.44584 -866.096 17.431 4316.33 866.278 19786.5 5.20491
714.078 132.322 582.695 -0.251638 582.686 3.34086 2.05842 -175.9 -13.6726 722.966 176.443 424.361 0.0130218
16182.9 9957.46 6226.33 13.4418 6226.3 -10.566 0.533472 -333.684 -18.9544 3118.33 334.222 4928.07 1.14015
69372.1 13746.7 55626.3 -0.407153 55626.3 -5.06593 8.39253 -7663.43 18.1856 4001.63 7663.46 0.105658 4.99855
21299.2 8735.92 12564.3 -32.7838 12564.2 1.68053 17.1065 -2346.85 7.67094 2198.03 2346.93 0.105658 1.54755
19708.1 4206.21 15502.8 -18.4326 15502.8 25.7568 1.74028 -2786.9 -24.3119 2191.57 2787.01 0.105658 1.42144
