# Enu Ex El Plx Ply Plz vtx_x vtx_y vtx_z mu_propagated_dist vtx_dist_to_detector E_mu_at_detector w
13723 2026.82 11697.1 -1.49917 11697.1 11.8308 -7.23143 -5009.3 -4.23605 2712.04 5009.31 0.105658 0.158396
19708.1 4206.21 15502.8 24.648 15502.8 -19.891 -12.5958 -1878.49 20.0716 914.52 1878.64 0.105658 0.238727
21439.5 545.24 20895.2 -9.48358 20895.2 -3.70349 -0.357551 -4449.37 13.8979 3192.82 4449.39 0.105658 0.261768
35365.7 12345.3 23021.4 37.8688 23021.3 -17.2514 -5.15529 -6449.17 -9.27281 2998.42 6449.18 0.105658 0.441625
4705.33 695.391 4010.88 6.80702 4010.87 2.91162 -11.941 -2693.69 -19.6797 1689.94 2693.78 0.105658 0.0408804
772.326 396.538 376.728 -6.62584 376.58 8.20926 5.62594 -149.269 11.5057 547.065 149.817 259.222 0.00250276
12380.5 3730.83 8650.66 22.8079 8650.62 -10.5835 -2.58649 -3710.43 -7.07191 2185.25 3710.43 0.105658 0.140357
4286.93 399.907 3887.96 -15.1388 3887.93 -2.87288 6.07005 -1866.42 -5.83743 1408.91 1866.44 0.105658 0.0359557
103313 28517.6 74796 -39.1889 74796 17.5422 5.84293 -2662.43 -15.702 2055.49 2662.48 0.105658 1.19112
14534 6757.28 7777.62 12.0543 7777.61 4.82606 -8.89753 -4979.39 -22.3775 2124.25 4979.45 0.105658 0.169308
17594.6 6951.3 10644.3 19.3664 10644.3 -0.817206 -5.96562 -2047.33 -5.40352 2423.09 2047.35 317.683 0.21045
14856.8 810.612 14047.1 15.7856 14047.1 -4.09302 -8.90038 -3336.88 12.1004 2947.77 3336.91 0.105658 0.17365
8169.01 2292.55 5877.4 -10.4355 5877.39 1.57421 -3.9373 -421.124 14.8204 1001.69 421.403 428.192 0.0844293
19471.8 12044.5 7428.23 -31.911 7428.16 -4.12565 0.296504 -1250.19 17.7407 2938.98 1250.31 2855.2 0.235573
38331.1 11803.5 26528.5 -23.1582 26528.4 -51.8734 -2.49873 -6383.58 29.6425 2078.01 6383.65 0.105658 0.478572
68900.1 18556.3 50344.8 -36.093 50344.8 23.7557 12.6503 -2900.83 15.0738 3739.01 2900.89 1626.88 0.834317
34280.7 7658.3 26623.3 22.6861 26623.3 -38.0764 -4.0255 -5103.87 -1.51181 1845.84 5103.87 0.105658 0.427981
16742.1 175.366 16567.6 -3.70616 16567.6 2.58131 1.2361 -2460.89 -18.028 1262.49 2460.96 0.105658 0.199002
77305.2 713.707 76592.4 -12.1618 76592.4 19.197 -10.2552 -150.176 -17.345 4876.92 151.522 69929.3 0.92516
124535 12629.5 111907 1.91539 111907 -25.1312 -9.84294 -1953.79 6.98855 2293.77 1953.83 235.823 1.39386
6420.27 3638.6 2782.61 1.87303 2782.61 -1.50108 -6.22967 -1899.36 -14.4206 1471.9 1899.43 0.105658 0.0619604
21875.3 1790.41 20085.9 -2.97958 20085.9 5.71222 -9.16256 -5164.54 15.6185 3311.74 5164.57 0.105658 0.267547
18741.4 1605.28 17137.1 -10.3943 17137.1 -0.306722 13.4437 -4066.74 -6.33664 3306.29 4066.77 0.105658 0.225813
12855.1 2287.76 10568.3 -21.7498 10568.3 13.9346 7.50847 -4777.14 -4.84276 1891.92 4777.15 0.105658 0.146729
30764.3 4945.21 25820 0.189125 25820 6.97488 -3.40231 -6106.91 -5.85421 2921.17 6106.92 0.105658 0.383349
13684.3 3256.31 10429 -36.1652 10428.9 -36.4173 -3.5117 -827.461 10.1136 1760.74 827.53 6002.89 0.157878
5638.62 2913.16 2726.39 -12.9369 2726.35 -6.36166 14.6442 -3340.58 -0.373587 1041.11 3340.61 0.105658 0.0521996
17147.6 765.703 16382.8 16.6739 16382.8 -8.31977 -5.78119 -4811.06 3.72608 1760.62 4811.06 0.105658 0.204449
16998.9 933.435 16066.4 4.44664 16066.4 0.430247 8.22794 -1691.18 0.251506 3768.28 1691.2 3520.31 0.202453
2169.54 1093 1077.48 0.966771 1077.42 10.7821 6.29666 -595.259 -10.1222 1091.92 595.379 311.909 0.0133515
2056.91 483.039 1574.81 -8.46076 1574.78 -7.15242 15.6069 -1712 -0.343876 818.337 1712.07 0.105658 0.0123075
3016.27 1602.44 1414.77 15.8168 1414.66 -6.82231 -17.3144 -1040.42 -6.41774 983.408 1040.59 0.105658 0.0218109
25301.1 4558.96 20743.1 12.6343 20743.1 3.4031 -3.73439 -3471.6 8.87765 3106.59 3471.61 0.105658 0.312663
19426 2643.35 16783.6 -10.0666 16783.5 14.8694 -6.53161 -2228.21 -2.82014 2640.03 2228.22 278.498 0.234958
23005.6 3011.42 19995.1 0.875993 19995.1 2.34286 10.5985 -726.367 -12.9619 1894.04 726.56 1624.75 0.282498
11619.2 2964.65 8655.52 -5.62046 8655.5 20.8902 1.02011 -1580.56 16.1628 2856.31 1580.64 1738.71 0.130149
2988.31 351.085 2638.17 -4.92538 2638.15 -8.18667 -3.10058 -737.478 -11.1219 1034.06 737.568 203.395 0.0215167
23669.3 5827.95 17842.3 -2.31266 17842.2 -33.0894 -3.41102 -1733.75 4.91512 3579.3 1733.76 4123.06 0.291248
12882 5864.74 7018.22 -3.04175 7018.22 -8.99886 -5.90155 -1924.72 -8.04476 2323.07 1924.74 440.077 0.147092
25847.9 6827.12 19021.7 -58.2415 19021.6 13.8007 -8.2292 -900.402 12.0557 3725.85 900.521 10754 0.319813
26529.5 20312.4 6218.04 9.52729 6218.03 4.59643 -2.46367 -4450.43 -8.00122 2258.92 4450.43 0.105658 0.328698
28017.5 10176.9 17841.5 2.89206 17841.5 -19.502 1.21603 -4500.08 -12.459 2617.72 4500.1 0.105658 0.34801
30179.1 23738.7 6441.35 -5.04815 6441.35 -1.39879 -3.16774 -1998.73 -3.08756 636.726 1998.73 0.105658 0.375856
17013 215.203 16798.7 1.11156 16798.7 -2.274 6.24879 -805.582 -5.25085 3488.12 805.624 8023.47 0.202642
32149.8 24395 7755.74 6.08328 7755.73 0.576592 -5.03761 -5496.57 16.3421 2053.53 5496.59 0.105658 0.401019
11121.3 1116.56 10005.7 6.31787 10005.6 -26.4862 5.70616 -1331 18.9925 2809.81 1331.15 3573.74 0.123489
31991.5 1918.64 30073.8 -2.38328 30073.8 1.14078 8.64987 -5849.56 12.4198 2067.68 5849.58 0.105658 0.399008
4406.61 2695.72 1711.83 16.1439 1711.75 -0.363485 -12.3024 -1260.09 2.2124 1345.99 1260.16 61.3787 0.0373535
3654.56 1714.65 1940.85 6.70588 1940.83 -6.09342 -10.4056 -1349.05 7.46521 1468.57 1349.11 81.0933 0.0287425
21741.9 1071.57 20671.3 5.13487 20671.3 -8.61514 -6.76823 -2112.14 -8.99953 2417.2 2112.17 227.73 0.265778
10743.5 4705.21 6039.27 18.0472 6039.23 10.3819 -13.0504 -3783.02 5.06643 1578.81 3783.04 0.105658 0.118445
16409.3 3230.56 13179.6 3.14614 13179.6 -1.7342 5.92983 -3032.91 0.426253 2046.19 3032.91 0.105658 0.19453
106435 41318.3 65117.6 0.336867 65117.6 1.63695 -1.25226 -6989.04 11.5802 3414.43 6989.05 0.105658 1.22168
15529.3 1751.53 13778.8 6.77077 13778.8 0.993872 -7.20632 -2327.45 -18.3605 1049.89 2327.54 0.105658 0.182699
20232.8 5140.13 15093.6 22.4422 15093.6 10.0508 5.29375 -2903.26 10.9725 2300.3 2903.29 0.105658 0.245723
77931.7 66056.2 11876.4 11.8106 11876.4 7.7068 -10.9617 -1197.01 15.9069 3167.13 1197.17 2734.57 0.931828
18137.1 6437.15 11700.9 -21.5248 11700.8 28.5603 0.797971 -181.991 -11.4224 1872.34 182.351 10402.1 0.217721
5186.77 2800.32 2387.39 7.84905 2387.33 -15.8957 -1.34662 -2459.5 11.7455 842.093 2459.53 0.105658 0.0466677
55653.3 2069.1 53585.1 -2.13042 53585.1 17.4729 2.59288 -135.436 16.2812 3121.41 136.435 45758.7 0.685424
19531.6 1418.09 18114.4 -18.5838 18114.4 1.04761 -8.03623 -2607.98 -11.3757 1862.75 2608.02 0.105658 0.236371
81905.1 2773.26 79132.8 11.1891 79132.8 -39.745 1.61708 -975.024 6.45764 2121.84 975.047 3743.79 0.973798
28395.5 22675 5721.43 -12.1845 5721.41 8.14963 14.2419 -3628.13 -3.70715 2006.66 3628.16 0.105658 0.352901
48539.8 17076.2 31464.6 34.5498 31464.5 32.2519 -11.5771 -2792.46 10.1478 894.941 2792.51 0.105658 0.602261
8981.5 905.918 8076.52 -0.294322 8076.52 -5.79391 5.2917 -3799.3 1.35235 2955.01 3799.3 0.105658 0.0950779
869.351 62.3593 807.931 4.29276 807.909 4.24699 7.78802 -353.595 -10.3726 559.501 353.833 227.107 0.003062
4165.82 2495.72 1671.04 6.58182 1670.99 10.9638 -10.2272 -2439.79 -2.7954 1429.89 2439.82 0.105658 0.0345511
29832.2 6102.47 23730.7 -9.91723 23730.7 16.5415 -7.82784 -5072.98 11.5424 4567.57 5072.99 0.105658 0.371404
1162.64 323.749 839.832 7.29128 839.786 -4.7764 -11.2047 -890.464 21.043 818.834 890.783 0.105658 0.00497386
299.438 3.98835 296.389 -1.19088 296.386 0.503597 1.13042 -520.345 -13.1791 441.662 520.513 0.105658 0.00046366
49690.2 36410.1 13281.1 40.5311 13281 6.41231 -11.7762 -6811.35 -3.18734 2066.22 6811.36 0.105658 0.615871
21664.8 10956.4 10709.3 -2.87929 10709.3 2.50813 3.08799 -1288.71 19.5044 1778.77 1288.86 1651.34 0.264758
37865.2 10773.3 27092.8 13.2426 27092.8 12.2793 -6.75932 -4820.01 -21.7244 2915.66 4820.06 0.105658 0.472792
5284.67 2241.7 3043.91 -8.83158 3043.9 -2.16013 7.91079 -3370.89 17.4419 1314.53 3370.94 0.105658 0.0478584
30432.9 5185.63 25248.2 23.9818 25248.2 1.79545 -13.2899 -5718.5 0.767566 4122.32 5718.51 0.105658 0.379111
29978.6 4142.78 25836.8 6.70184 25836.8 19.7061 -4.22555 -787.221 14.0194 3051.85 787.357 11517.6 0.373285
17931.4 11411.4 6520.9 -1.88878 6520.89 -8.10609 -4.85562 -3498.63 10.8117 2236.5 3498.65 0.105658 0.214965
16946.5 355.117 16592.3 2.81299 16592.3 8.5775 -3.68532 -3438.13 17.842 3674.22 3438.18 154.723 0.20175
16594.5 322.182 16273.2 -5.88874 16273.2 -5.87803 6.56083 -3924.51 12.1859 2196.73 3924.54 0.105658 0.197019
19956.4 8991.75 10965.6 9.98741 10965.6 5.96793 4.61454 -2831.77 15.8591 2384.03 2831.82 0.105658 0.242039
8261.91 3430.98 4831.87 -15.1362 4831.79 22.2019 17.0627 -4076.83 -0.823794 2158.59 4076.87 0.105658 0.0856419
25921.5 18657.6 7264.76 3.14238 7264.76 -9.42506 -11.0824 -4252.55 -0.722423 2643.89 4252.56 0.105658 0.320772
3011.47 22.7912 2989.62 -1.69864 2989.62 -1.24467 8.91408 -1125.95 -5.36702 2000.63 1126 662.774 0.0217603
48525.8 25818.8 22708 -25.5131 22708 -18.3856 6.5131 -990.151 -11.2379 3570.29 990.236 10038.1 0.602092
21448.2 291.26 21157.9 3.94504 21157.9 -4.34126 6.80819 -4655.5 15.086 2106.23 4655.53 0.105658 0.261886
147769 62686.7 85083.3 -35.4934 85083.3 3.30113 5.03821 -3617.95 16.7363 4313.38 3618 1428.85 1.60374
11627.6 7760.64 3867.86 -9.17854 3867.77 -25.3186 7.38426 -3990.34 6.12388 1812.62 3990.36 0.105658 0.130262
18552 10185.4 8367.48 22.1515 8367.22 62.4162 -3.81575 -1384.3 -4.55567 3013.07 1384.31 1894.34 0.223275
24641.9 262.078 24380.8 -2.8061 24380.8 -5.14206 1.86204 -268.609 -4.8177 2779.97 268.658 16803 0.304027
23084.3 1681.92 21403.3 2.84861 21403.3 9.22405 5.4251 9.07685 8.9276 3530.01 13.8392 21220.7 8.6717e-05
5656.17 43.8292 5613.28 7.30345 5613.28 1.21982 7.99261 -1970.85 9.87348 2287.94 1970.89 245.015 0.0524162
41995.3 1297.79 40698.5 -1.57627 40698.5 1.93449 4.64171 -6556.41 11.9629 3537.81 6556.42 0.105658 0.523584
5866.8 3485.3 2382.44 10.7667 2382.41 2.45579 2.51565 -656.639 10.2361 1595.07 656.723 865.11 0.0550257
20933.3 5462.84 15471.4 8.33281 15471.4 35.0145 -12.7926 -3848.75 -6.7561 3804.91 3848.77 0.105658 0.255046
9828.79 1170.89 8658.84 -6.14674 8658.83 -8.65062 -6.4132 -3671.38 11.7533 2329.77 3671.4 0.105658 0.106277
3491.45 726.88 2765.51 9.87933 2765.49 0.962181 0.221521 -2264.64 -9.65545 1746.67 2264.66 0.105658 0.0269342
64993.8 6366.53 58628.2 -32.1499 58628.2 60.2494 11.8781 -3711.08 -14.9221 5351.51 3711.13 2990.41 0.791179
125819 87300.1 38519.9 104.596 38519.8 24.0893 -19.719 -3610.94 7.6234 2938.37 3611 0.105658 1.40577
48748.6 3206.63 45542.9 -0.969125 45542.9 10.9384 5.88239 -3073.39 -0.0561766 3728.64 3073.39 749.423 0.604738
44473.9 7378.74 37096.1 -34.8246 37096.1 3.85332 0.0135406 -6940.19 17.3624 2972.64 6940.21 0.105658 0.553638
3696.64 1716.76 1980.82 7.52528 1980.8 4.22304 -7.53116 -410.697 4.43121 834.509 410.79 443.726 0.0292125
10574.7 1567.28 9008.38 -2.51488 9008.38 0.607296 -0.15974 -936.069 -13.6468 2653.23 936.168 3694.97 0.116195
165488 17330 148159 -26.3987 148159 9.01927 -3.91935 -7296.46 12.0023 5631.59 7296.47 0.105658 1.75661
65612.3 2559.66 63053.6 -6.48466 63053.6 9.12053 0.830892 -2545 -15.8548 3925.55 2545.05 1883.38 0.798054
42522.4 8018 34505.4 -24.0368 34505.3 55.3284 -4.03839 -3020.39 -19.1467 3707.2 3020.45 732.587 0.529992
64877.7 677.795 64200.8 -8.69009 64200.8 6.426 3.5409 -6807.43 1.36257 3069.99 6807.43 0.105658 0.789891
9247.96 3229.54 6019.36 -1.93956 6019.27 -33.31 11.0747 -1615.81 -6.16175 2035.59 1615.86 471.388 0.0985909
22332.3 7376.7 14956.5 -14.3753 14956.5 2.9051 6.09304 -5836.43 6.29049 3409.38 5836.44 0.105658 0.273598
2831.98 733.245 2099.67 -2.28062 2099.67 3.80552 -9.3977 -1010.41 -13.558 1371.32 1010.55 480.698 0.0198893
9872.29 6712.19 3161.04 -2.60729 3161.04 -0.761221 2.46328 -1774.86 7.43512 2043.93 1774.88 253.972 0.106853
62062 5862.77 56200.2 -5.5679 56200.1 23.9403 10.6624 -5795.01 16.3683 4849.78 5795.04 0.105658 0.758391
80439.4 22842.4 57597.9 -18.2118 57597.9 41.1082 4.40175 -8043.86 14.1096 3022.79 8043.87 0.105658 0.958384
23264.1 18082.8 5182.26 0.751353 5182.26 0.394964 5.56247 -758.057 -11.7275 1260.61 758.168 348.289 0.285909
3525.58 358.412 3168.11 -3.56882 3168.07 15.5626 1.89208 -1838.06 8.33892 1719.48 1838.08 0.105658 0.0273109
66748 18560.4 48188.6 -22.4479 48188.6 11.1653 7.57957 -3000.85 -17.4879 3500.67 3000.91 279.32 0.810628
9951.39 5824.52 4127.81 1.3648 4127.78 16.0343 -3.654 -1905.44 -13.8381 2101.44 1905.49 72.2044 0.107903
3890.01 115.983 3774.96 3.31906 3774.96 5.76228 7.04118 5.32005 -2.45073 1950.99 9.159 3749.08 9.60096e-06
8934.97 4899.78 4036.13 -3.74848 4035.97 -35.2446 5.40178 -1609.87 22.741 1463.96 1610.04 0.105658 0.0944657
19469.9 9365.74 10105.1 15.2174 10105.1 -10.7497 -8.62814 -2234.62 -7.04313 1770.39 2234.65 0.105658 0.235549
20939.5 18914.2 2026.2 -2.24937 2026.19 3.93504 6.00167 -4740.4 -29.1347 1419.74 4740.49 0.105658 0.255126
8927.08 2182.27 6745.76 24.1672 6745.66 -27.3139 -3.60562 -3608.71 16.6341 1350.96 3608.75 0.105658 0.0943619
60545.3 3463.8 57082.4 -5.40455 57082.4 40.6624 10.4109 -1574.07 16.0448 4169.13 1574.19 5960.22 0.74128
22877.8 609.727 22269.1 0.70949 22269.1 8.19551 -2.87477 -32.3301 13.7771 2732.69 35.2606 21788.8 0.280809
17085.1 4693.14 12392.9 -31.9492 12392.9 -4.20172 14.6002 -2983.68 14.1206 3179.72 2983.75 113.169 0.20361
854.679 588.427 267.191 7.95342 267.069 -1.31122 -28.4865 -1170.27 -4.99169 104.922 1170.63 0.105658 0.00297488
4042.44 2927.22 1116.17 5.16325 1116.14 5.4965 7.47267 -642.203 5.61796 906.04 642.271 423.977 0.0331312
58508.8 22937.4 35572.3 31.7522 35572.3 15.9585 2.74189 -1248.41 13.3383 2303.19 1248.49 3651.07 0.718162
517.503 61.7374 456.705 -0.584442 456.703 -1.05387 -6.9459 -411.894 -5.68463 505.204 411.991 52.6508 0.0012448
2452.91 1078.28 1375.57 9.95838 1375.52 -6.26866 -4.12739 -882.091 -4.94375 535.836 882.114 0.105658 0.0160711
43535.5 17306 26230.5 -22.9511 26230.5 -14.5087 5.04769 -3066.22 21.191 3657.24 3066.29 542.109 0.542297
13662.4 2801.75 10861.5 -16.6193 10861.5 -37.1223 3.76725 -2609.75 8.84695 1173.98 2609.77 0.105658 0.157581
6099.06 3900.22 2199.77 32.9556 2199.52 -5.81316 -2.79971 -607.62 -8.07845 1785.78 607.68 1185.42 0.0579224
2521.79 537.804 1984.92 3.26952 1984.9 -8.56567 -1.88706 -2322.44 18.6231 1595.78 2322.52 0.105658 0.0167504
12024.1 1688.88 10336.2 -10.1133 10336.2 -22.1842 -5.97693 -4189.1 5.51261 2457.91 4189.11 0.105658 0.135575
22174 3137.38 19037.6 10.0464 19037.5 7.97065 2.30328 -2903.41 -4.40713 3992.05 2903.41 1386.59 0.271502
54397.8 38995.1 15403.6 -6.72799 15403.6 5.54108 -6.41134 -1181.25 7.37505 2916.76 1181.29 5018.21 0.670919
20383.8 1499.62 18885.1 -2.5186 18885.1 -14.7566 -3.71986 -2650.37 -4.94538 3627.84 2650.38 1135.82 0.247736
12542.3 7255.14 5288.05 -11.702 5287.96 28.9605 17.9799 -4314.33 -25.953 1412.19 4314.45 0.105658 0.142527
38222.5 5727.36 32496 -2.95979 32496 5.01671 11.0979 -3215.02 -14.7063 3603.37 3215.07 323.787 0.477225
39040.2 26345.3 12695.9 -11.1551 12695.8 25.2851 6.34288 -3702.22 -4.611 2486.16 3702.23 0.105658 0.487336
35207.3 34568.4 639.816 -2.75157 639.802 3.14448 18.203 -2511.72 -24.9808 820.424 2511.91 0.105658 0.439632
14816.9 7288.86 7528.98 9.90575 7528.98 4.436 1.35903 -1458.45 17.6002 3117 1458.56 1833.07 0.173113
9041.92 3897.13 5145.72 -12.4 5145.63 28.4939 9.7249 -472.012 6.52214 1536.69 472.157 3644.65 0.0958742
9483.52 2199.31 7285.15 -17.8553 7285.13 -5.01623 11.3829 -3160.94 10.3775 572.021 3160.98 0.105658 0.101704
14558.2 5823.05 8736.09 8.54047 8736.03 31.4588 -5.36805 -4259.64 -17.4455 2720.95 4259.68 0.105658 0.169633
9530.14 2269.71 7261.36 -16.0312 7261.34 -9.35335 9.1876 -4209.4 3.81527 1069.74 4209.41 0.105658 0.102321
31042 9244.64 21798.3 -20.0878 21798.3 13.898 -1.47369 -4683.34 -6.99904 2375.74 4683.35 0.105658 0.386901
2386.06 862.755 1524.24 -17.3008 1524.13 -7.22552 18.4068 -1381.1 20.2157 1697.8 1381.37 107.926 0.0154183
